model,k_factor,history_size,rider,premium,strike,expected_price,spend,overrun,profit,pct_return,premium_over_price
trip-specific,1,4,82,15.7537825965331,19.1481312061414,19.1481312061414,607.630310914533,39.8535117360573,-24.0997291395243,-3.9661828428625,2.5926591076114
trip-specific,1,4,83,24.8790859863677,29.209283324616,29.209283324616,731.643702665795,0,24.8790859863677,3.40043738444259,3.40043738444259
trip-specific,1,4,84,20.6408465279492,25.6357089364581,25.6357089364581,743.795249200341,7.55814315987642,13.0827033680728,1.75891192934321,2.77507103603315
trip-specific,1,4,85,28.2379380362024,31.8481434621147,31.8481434621147,943.238216590585,19.8787471926101,8.35919084359226,0.88622266322152,2.99372285171723
trip-specific,1,4,86,50.6463315390797,36.1884609714555,36.1884609714555,1020.55474107819,10.6587659097005,39.9875656293792,3.91821859424546,4.96262762794804
trip-specific,1,4,87,28.830374694832,20.279362133163,20.279362133163,540.559765957983,0.307292565453974,28.523082129378,5.27658252160688,5.33342962433369
trip-specific,1,4,88,19.5933485829045,18.0658675821611,18.0658675821611,541.302662627644,8.79679991106646,10.796548671838,1.99454933759763,3.61966602709703
trip-specific,1,4,89,19.5954556240861,21.172770480403,21.172770480403,660.65861351054,28.5034575469936,-8.90800192290745,-1.34835174184334,2.96604861018338
trip-specific,1,4,90,16.643627297698,14.5558225358295,14.5558225358295,439.336538631883,15.2814501503908,1.36217714730718,0.310053234258427,3.7883549020364
trip-specific,1,4,91,39.4836455334816,45.6100897750399,45.6100897750399,1340.47738597463,25.4857165924616,13.99792894102,1.04424954031153,2.94549135603463
trip-specific,1,4,92,19.4581181949558,15.859852405745,15.859852405745,486.066065965116,16.1637509498921,3.29436724506363,0.677761208967026,4.00318383804893
trip-specific,1,4,93,32.3120173388513,24.6333482605155,24.6333482605155,721.951836427019,7.97241940418468,24.3395979346666,3.37136034657445,4.47564722582677
trip-specific,1,4,94,36.0101668113255,23.2070511092975,23.2070511092975,697.5003099201,19.1781246082214,16.8320422031042,2.41319494252731,5.16274563597693
trip-specific,1,4,95,20.012657497108,26.5678488049042,26.5678488049042,821.02885867041,29.7862500632091,-9.77359256610111,-1.19040792085295,2.43750963023601
trip-specific,1,4,96,26.8390756566587,24.6132482432845,24.6132482432845,708.542408720465,7.9039400302512,18.9351356264075,2.67240681621329,3.78792791035989
trip-specific,1,4,97,31.5016357496607,21.5875161962337,21.5875161962337,629.354906953131,13.2087258616413,18.2929098880194,2.90661273725188,5.00538494284064
trip-specific,1,4,98,35.2510515604108,33.2612205838318,33.2612205838318,1006.68634847569,31.4566218053989,3.79442975501188,0.376922738721682,3.50169162557804
trip-specific,1,4,99,14.9149894623417,13.18541656957,13.18541656957,604.130717022497,208.568219935397,-193.653230473055,-32.0548558476698,2.46883481373888
trip-specific,1,4,100,20.8974966606979,26.4397387450124,26.4397387450124,819.032183502964,35.3429138284344,-14.4454171677364,-1.76371789273945,2.55148663039348
trip-specific,1,6,1,14.1604278672151,14.9351103206131,14.9351103206131,576.827354163434,128.774044545041,-114.613616677826,-19.8696569867164,2.45488147623509
trip-specific,1,6,2,24.6659258142546,19.3622155913889,19.3622155913889,560.983875650136,15.5324859362814,9.13343987797315,1.6281109447911,4.39690459653029
trip-specific,1,6,3,30.1335400743464,24.8536947214234,24.8536947214234,717.924645109529,3.20296083865896,26.9305792356874,3.7511707418233,4.19731238920612
trip-specific,1,6,4,15.7965117808176,17.6705280112613,17.6705280112613,529.289689087147,8.01517798013607,7.78133380068153,1.47014649276501,2.98447374028039
trip-specific,1,6,5,15.9940499394622,15.3439209759759,15.3439209759759,461.73753192066,15.8735731296757,0.120476809786521,0.0260920547838901,3.46388344757958
trip-specific,1,6,6,22.5448769123868,21.0094251629172,21.0094251629172,619.546409495866,9.50869631726929,13.0361805951175,2.10414916385768,3.63893270412654
trip-specific,1,6,7,21.1641655879532,14.7255854165733,14.7255854165733,444.164150743669,10.4187659566116,10.7453996313417,2.41924063735232,4.76494231975225
trip-specific,1,6,8,19.058310169853,20.8073658640672,20.8073658640672,642.883156341895,29.4936718349691,-10.4353616651162,-1.62321279725153,2.96450606643635
trip-specific,1,6,9,17.8531332791001,19.1090182858424,19.1090182858424,597.948950719334,34.1344569412156,-16.2813236621154,-2.72286181663652,2.98572867426605
trip-specific,1,6,10,15.7343722054168,16.6986650683115,16.6986650683115,488.782161228373,11.716005645766,4.01836655965085,0.822118088260867,3.21909706480988
trip-specific,1,6,11,15.8208982857033,11.6148244036869,11.6148244036869,333.227515593984,4.58606815780282,11.2348301279005,3.37151933803371,4.74777668269748
trip-specific,1,6,12,9.76548538308094,7.09782485922097,7.09782485922097,215.623482022718,9.61572067376383,0.149764709317106,0.0694565860416476,4.5289526407203
trip-specific,1,6,13,18.8827490089775,21.1840185183301,21.1840185183301,602.633049742977,1.48414062867086,17.3986083803067,2.88709827443536,3.13337428423997
trip-specific,1,6,14,21.618848974371,23.3431654128324,23.3431654128324,708.0314770775,27.5908943889886,-5.97204541461752,-0.843471739317011,3.05337399173352
trip-specific,1,6,15,19.6303577983813,20.9515290850691,20.9515290850691,642.111705635888,24.6347308469487,-5.00437304856736,-0.779361753514755,3.0571561966685
trip-specific,1,6,16,19.4348222881512,20.3945601496824,20.3945601496824,632.997467149637,23.6696084253396,-4.23478613718844,-0.669005226238506,3.07028436869825
trip-specific,1,6,17,28.933546500012,26.514875070035,26.514875070035,801.601148058501,24.2084797699802,4.72506673003182,0.589453588168637,3.60946919426074
trip-specific,1,6,18,16.8775987717674,13.9742690471874,13.9742690471874,396.213765613175,5.73910564394858,11.1384931278188,2.81123325197473,4.25972044299062
trip-specific,1,6,19,19.3576496192089,17.7054366455292,17.7054366455292,533.178715250157,15.5214026467854,3.83624697242345,0.719504898207265,3.63061185031114
trip-specific,1,6,20,29.284483830038,25.7540456915362,25.7540456915362,787.896599412833,25.481557170686,3.80292665935203,0.482668241262382,3.71679276847518
trip-specific,1,6,21,21.8623187641105,27.1312552194014,27.1312552194014,833.595173678211,28.221449653961,-6.35913088985047,-0.762856011004841,2.62265419167961
trip-specific,1,6,22,11.4008104640667,9.42067566527138,9.42067566527138,274.783286388914,3.55993648045957,7.84087398360709,2.85347558312173,4.14901889190253
trip-specific,1,6,23,21.4827500719306,25.2718510018419,25.2718510018419,816.193521068527,60.8662875598287,-39.3835374878981,-4.82526955572237,2.63206574389445
trip-specific,1,6,24,25.4531968561172,27.0096433014995,27.0096433014995,822.617298865365,23.7340524711831,1.71914438493411,0.208984711032131,3.09417233155985
trip-specific,1,6,25,22.6530894533897,18.1921474002873,18.1921474002873,565.264077746732,23.1628964708679,-0.509807017478146,-0.0901891766252597,4.00752327013065
trip-specific,1,6,26,27.4032935801803,26.9653172090252,26.9653172090252,812.802536417399,20.9710007681863,6.43229281199402,0.791372138225076,3.37145768527817
trip-specific,1,6,27,23.3510325827216,28.1892599998106,28.1892599998106,848.549589387629,17.9832804464484,5.36775213627323,0.632579663393269,2.75187600993046
trip-specific,1,6,28,26.7483647041949,27.0621639552124,27.0621639552124,812.943770798209,20.8875451356387,5.86081956855617,0.720937877757718,3.29030932581368
trip-specific,1,6,29,22.9053676067164,25.2835081850362,25.2835081850362,753.277741357446,15.145926200786,7.75944140593038,1.03009036108613,3.04075991485421
trip-specific,1,6,30,9.01690946085098,6.59337351199634,6.59337351199634,191.693855412312,5.00867203782892,4.00823742302207,2.09095769627085,4.70380724591125
trip-specific,1,6,31,21.7543294164644,23.3339731588979,23.3339731588979,721.995244165521,29.623282563641,-7.86895314717668,-1.08988988650079,3.01308486340626
trip-specific,1,6,32,11.3185276261702,8.95581397287385,8.95581397287385,285.091955627126,18.2984027900729,-6.97987516390267,-2.44828906117285,3.9701322337463
trip-specific,1,6,33,7.65766524187578,7.92144240254143,7.92144240254143,232.441386142557,4.73856255809513,2.91910268378065,1.25584463774896,3.29444999832315
trip-specific,1,6,34,5.71229523169992,5.19979595524091,5.19979595524091,152.53210733025,3.64476156723587,2.06753366446405,1.35547439857209,3.74497889767701
trip-specific,1,6,35,33.2715003130924,38.3505164087812,38.3505164087812,1116.09581600066,9.23139828104131,24.0401020320511,2.15394607590186,2.98106128847567
trip-specific,1,6,36,25.8777464384164,26.8286671751836,26.8286671751836,785.510331871123,9.35101871666068,16.5267277217557,2.10394784781357,3.29438651389529
trip-specific,1,6,37,26.9018816558689,34.010326134033,34.010326134033,1021.35992953065,26.3206793995637,0.581202256305147,0.0569047443022587,2.63392765645615
trip-specific,1,6,38,18.1993454743648,17.375696591157,17.375696591157,509.040739830333,11.9998493697473,6.19949610461753,1.21787818135811,3.57522375918886
trip-specific,1,6,39,10.0533465134864,7.32061475247937,7.32061475247937,213.127137160575,5.52145037575564,4.53189613773074,2.12638155708736,4.71706543212841
trip-specific,1,6,40,24.1508120383188,27.7068573911473,27.7068573911473,833.755811084975,34.9219663166528,-10.771154278334,-1.29188356292442,2.8966289310645
trip-specific,1,6,41,23.212268109218,22.162747547052,22.162747547052,661.136798459772,14.8381676303888,8.37410047882915,1.26662144632367,3.51096296005529
trip-specific,1,6,42,18.8430789720466,20.3508200783813,20.3508200783813,599.320194579663,7.61524411870722,11.2278348533394,1.87342842021436,3.1440754278708
trip-specific,1,6,43,17.0400986993177,15.8074724798296,15.8074724798296,483.070435822401,19.7945827576619,-2.75448405834414,-0.570203401840309,3.52745633673647
trip-specific,1,6,44,28.5852680963993,29.3588271968819,29.3588271968819,890.680042798494,24.6790973429034,3.90617075349589,0.438560489266471,3.20937561445579
trip-specific,1,6,45,36.4106545009613,28.3709780191771,28.3709780191771,806.28613358734,0.0595379760023391,36.351116524959,4.50846356035234,4.51584778457773
trip-specific,1,6,46,26.038146018754,32.0027977455615,32.0027977455615,854.72253023156,0.940954894891348,25.0971911238627,2.93629689591351,3.04638582671967
trip-specific,1,6,47,25.0855900232084,19.8297798091649,19.8297798091649,633.573012593107,40.0369929526572,-14.9514029294488,-2.35985476531825,3.95938424216292
trip-specific,1,6,48,31.23186019135,23.0062849041581,23.0062849041581,691.807809633369,16.7033673850196,14.5284928063304,2.10007643799655,4.51452842197628
trip-specific,1,6,49,24.9831668826354,22.3971893424463,22.3971893424463,666.89830409859,15.1625349854781,9.82063189715734,1.47258312651302,3.74617340141595
trip-specific,1,6,50,24.2919889350039,22.0080180936726,22.0080180936726,669.366071566552,19.548857634002,4.7431313010019,0.708600495675155,3.62910370974616
trip-specific,1,6,51,43.0330813195569,34.7244499652067,34.7244499652067,995.098111241073,13.1539121801336,29.8791691394233,3.00263549914273,4.32450638117347
trip-specific,1,6,52,20.5744966399949,23.2964493177809,23.2964493177809,692.015438419852,11.3820955757938,9.19240106420109,1.32835202133511,2.97312682603942
trip-specific,1,6,53,21.2248113151012,24.8776311821434,24.8776311821434,817.956058802467,78.9336571983621,-57.7088458832608,-7.05525012770854,2.59485959993689
trip-specific,1,6,54,39.3540802148334,33.8557751649173,33.8557751649173,1005.8152541589,27.6350797612485,11.7190004535849,1.16512454997362,3.91265493857941
trip-specific,1,6,55,17.679313356498,17.01828962304,17.01828962304,510.088630933365,14.4503172713825,3.22899608511557,0.633026476047333,3.46592970012844
trip-specific,1,6,56,19.5719909001312,16.1176178446584,16.1176178446584,492.672904583958,19.1081560177926,0.463834882338535,0.0941466189885609,3.97261361808783
trip-specific,1,6,57,16.5831593933168,15.1801322035115,15.1801322035115,461.942734284638,24.1784433768918,-7.59528398357505,-1.6442046643156,3.58987341125677
trip-specific,1,6,58,29.5180606591794,25.0898548983168,25.0898548983168,717.586681075656,4.61646520215484,24.9015954570246,3.47018640587048,4.11351846928543
trip-specific,1,6,59,27.8149069259526,28.739199577514,28.739199577514,843.294238632205,12.6678067689718,15.1471001569808,1.79618209909141,3.29836321081328
trip-specific,1,6,60,20.8823292892151,23.6973771033881,23.6973771033881,691.313112751881,7.25851941051405,13.6238098787011,1.9707148074292,3.02067600107999
trip-specific,1,6,61,29.9654131491891,23.2735967534901,23.2735967534901,698.231524577211,18.1383774062637,11.8270357429253,1.69385588112579,4.29161561665861
trip-specific,1,6,62,26.9229750683731,18.5100139045923,18.5100139045923,526.666215258487,5.78275233580475,21.1402227325684,4.01396978201702,5.11196167294676
trip-specific,1,6,63,24.0442520047916,24.4095045483933,24.4095045483933,721.477276159013,19.3574360530771,4.68681595171451,0.649613800266322,3.33264162286552
trip-specific,1,6,64,31.9132474738056,29.7613353877244,29.7613353877244,822.26468281563,2.18102599955903,29.7322214742466,3.61589426076727,3.88114048198288
trip-specific,1,6,65,22.3312533595207,25.2755247415123,25.2755247415123,778.666807470328,23.6058120934598,-1.27455873393909,-0.163684739314853,2.86788304641734
trip-specific,1,6,66,27.9998539016947,20.8995467962579,20.8995467962579,554.177986120718,0,27.9998539016947,5.05250201252047,5.05250201252047
trip-specific,1,6,67,23.5546805670265,25.12192211076,25.12192211076,753.407508567974,26.7491419615374,-3.19446139451087,-0.424001799581568,3.12641967317231
trip-specific,1,6,68,28.1660392919635,24.9645922154317,24.9645922154317,787.726615747041,41.3708052190646,-13.2047659271011,-1.67631328726634,3.57561097072393
trip-specific,1,6,69,17.1030698722432,17.4644036732665,17.4644036732665,751.526939629835,227.594829431841,-210.491759559598,-28.0085447985771,2.27577601950867
trip-specific,1,6,70,22.2031345613895,20.2398215520961,20.2398215520961,587.330156193118,4.94456224656922,17.2585723148203,2.93847883219291,3.78034983003478
trip-specific,1,6,71,23.1558440812675,24.1246671059748,24.1246671059748,738.245678803289,29.4658210972866,-6.30997701601901,-0.854725899140732,3.13660407993226
trip-specific,1,6,72,47.2824372898642,43.9945928488941,43.9945928488941,1254.25307860122,0.366261632287831,46.9161756575764,3.74056691253242,3.76976848584618
trip-specific,1,6,73,18.7580247211788,20.394534832946,20.394534832946,628.39228911822,21.5261502428377,-2.76812552165886,-0.440509148440249,2.9850819378291
trip-specific,1,6,74,18.4528939520547,22.56873735313,22.56873735313,665.585632112602,6.39125163616451,12.0616423158902,1.812184899125,2.77242973131561
trip-specific,1,6,75,22.386373218758,20.0335803570528,20.0335803570528,615.490722859658,20.8334415688049,1.55293164995312,0.252307889018696,3.63715851227582
trip-specific,1,6,76,24.8225865175003,27.844745955365,27.844745955365,1026.44722440553,191.10484574458,-166.282259227079,-16.1997865329494,2.41830129472817
trip-specific,1,6,77,18.5369110751697,16.0672560040267,16.0672560040267,493.240208353965,15.0924778431507,3.444433232019,0.698327746538287,3.75819139664848
trip-specific,1,6,78,21.9304489950656,20.0266562231196,20.0266562231196,592.585778985099,9.24803430558108,12.6824146894845,2.1401820865842,3.70080581964439
trip-specific,1,6,79,21.5338548127411,22.3663208810632,22.3663208810632,698.828403891914,33.5925177045823,-12.0586628918412,-1.72555420253157,3.08142237676871
trip-specific,1,6,80,29.4383303739106,30.4919423175771,30.4919423175771,1029.96691229301,115.936707697097,-86.4983773231861,-8.39817049371183,2.85818214377123
trip-specific,1,6,81,13.6092783499841,10.4845405828543,10.4845405828543,377.908561643542,63.3723441579126,-49.7630658079285,-13.168017573221,3.60120932185201
trip-specific,1,6,82,23.7398900906001,23.7534912740285,23.7534912740285,729.123784305508,33.1297273399,-9.38983724929989,-1.28782484557732,3.25594783788495
trip-specific,1,6,83,25.793861167805,35.359924320653,35.359924320653,1036.14810500029,14.2841412096192,11.5097199581858,1.11081802906763,2.48939905823577
trip-specific,1,6,84,18.8864375219555,17.7862612101669,17.7862612101669,522.972969175318,8.00471026030585,10.8817272616497,2.08074372922356,3.61136017254157
trip-specific,1,6,85,20.649076770196,19.9006607393564,19.9006607393564,594.456047515907,12.566227946277,8.08284882391897,1.35970503752049,3.47360866400194
trip-specific,1,6,86,24.1265909682768,21.9416432034273,21.9416432034273,660.031091055975,21.3832120450725,2.74337892320431,0.415643893201336,3.6553718900843
trip-specific,1,6,87,23.2134898004038,28.5489483668334,28.5489483668334,859.395957354926,20.6394463274136,2.57404347299025,0.299517754413544,2.70114021386032
