"","trip","real","normal_5","normal_50","normal_95","normal_F","normal_95F","t_5","t_5F","frequency"
"1541",18295,1008,1019.26254295247,1048.73519898655,993.739652850968,1049.23618946557,1011.85456176376,1009.38848196848,994.425094593342,1037.67379740886
"1542",18308,167,226.998145342842,174.830653582049,167.198560454215,190.314457156058,346.657984369076,221.534073670252,367.227245734732,811.632747127484
"1543",18321,971.858999967575,1230.17152136386,1169.91216706451,1472.63453015189,1212.31286953684,1493.55112333393,1152.67732093763,1160.67339516456,1576.72585547989
"1544",18342,187,277.812905729525,233.496855342498,112.297803871019,195.407225528421,160.083158644618,183.291223067865,231.48061436846,1253.43550982415
"1545",18352,2517.45300006866,1913.81299676634,2952.3246788328,1918.06029366602,1935.76756918176,3257.74063965076,2973.15120254592,1989.89080168801,1143.56189403432
"1546",18354,1971.82800006866,1790.03837581802,2153.45564253153,2252.26699631468,1539.94250418489,1889.42356881492,1983.00668194772,2246.19366643015,660.15598586764
"1547",18367,2044.28499984741,2173.6322247715,1907.58646392374,2806.26565898537,2139.47435098253,1884.03242864923,1782.85844811914,1944.2896774052,1736.59717691601
"1548",18375,568.013000011444,763.885649061252,652.33287811873,631.667406462452,944.799189994568,835.262877365218,768.603055073093,886.439322220516,1834.12866078914
"1549",18400,573,493.206211050342,573.9625931679,604.420626076356,586.668597642631,667.683566097897,675.166228165364,519.809945821742,832.735064312386
"1550",18401,1003,1623.40066364936,1420.87364276301,1033.49740747956,1037.38271259807,1074.53817616081,1157.41116160916,865.203230430543,2290.03268775802
"1551",18409,575.00200009346,782.097196541496,532.89724250748,1065.62112032096,619.52774427234,676.385635191488,854.021157755186,470.763035972651,382.787197774883
"1552",18414,850,1334.70934049254,718.021594796121,2344.93361047163,599.642175921217,1250.6308666783,614.753256165875,858.923139244343,1088.49998223007
"1553",18448,2078.55900001526,2240.90283176499,2363.63855455561,2907.64631648846,2158.64992895522,2831.41982936587,2544.3856777142,2154.70114252692,1097.8260638459
"1554",18459,172,218.984005185416,249.237821233901,281.014381169878,307.321360156277,299.512043796284,284.659673535797,212.55267357838,1810.04232107724
"1555",18477,954,414.289480878104,358.876467978485,420.945622838953,604.528087371805,660.521563490125,1171.74250495404,494.688581887981,1406.10880908158
"1556",18486,1922.99099993706,1790.52905864146,1808.1474464263,1859.64397976145,1605.82164848331,1745.89169616757,1618.10430476605,1437.03478766845,822.243061119015
"1557",18487,951,1294.81398603146,1138.2438114758,977.718110414257,1161.92954530065,1063.03161152013,1181.58344636417,1093.270468102,1168.97684341068
"1558",18502,149,175.894965877126,230.052015238271,132.388526521237,264.428134451407,67.9207804869942,152.214645638408,153.731565795512,267.672721481357
"1559",18512,1669,1584.5897610973,2905.51284895113,1691.61067768145,1742.60971192759,1593.66558138797,1689.63208980045,1592.01280295881,612.744308809439
"1560",18514,1667,1460.17844626963,1138.67711169342,1483.61052729975,1393.40357080513,2724.30788562164,2052.76527377511,1416.76920680596,1091.91774187309
"1561",18530,1065.98699998856,1045.23723168067,984.960784118068,1061.79136472119,1064.11666709341,927.909230032745,1077.46451375441,1189.45433661064,1764.47906241149
"1562",18553,223.99799990654,198.152698497342,206.462315411952,208.185478070718,247.156274544713,214.051095997658,246.149334304333,215.30030848665,267.584530178435
"1563",18555,375.049000024796,431.057837172044,340.546910089109,917.852776026273,417.636084290323,301.991895093673,426.601074037625,390.147965116049,1095.02586172375
"1564",18577,225.519000053406,308.467848434965,229.317416072392,293.505540593618,396.095647932511,410.278871635743,271.391379080724,349.112290584041,3428.99889359319
"1565",18592,124.614000082016,142.441588774727,113.898688296432,94.9475912488587,143.033765190827,113.722438190368,118.682960449746,117.005188405311,813.937392260796
"1566",18602,315,312.258661188868,302.697313769962,235.046687547448,289.372338095096,373.604305074726,297.673899987836,311.286158403656,1289.75216984096
"1567",18603,1101,1120.48174165204,942.553532368657,1502.2153135543,1170.17456746308,1192.19664081374,1395.15173434003,1284.22061224419,1274.68867091424
"1568",18606,206.986999988556,244.463669102476,208.300186080394,200.54651316922,224.925541367206,251.339054837165,242.178369363066,202.601221076135,2729.16282233727
"1569",18635,729.444000005722,745.92680596003,743.50644433062,677.944603844376,624.214465691717,891.82242882832,627.092501888201,593.711762885063,1042.9175810822
"1570",18641,1523,1230.51251068599,856.220129966805,822.334432980763,962.972112981026,858.854155587989,1039.71103906358,1019.60088041127,1638.55293139902
"1571",18656,227,670.821258488735,430.510593378408,219.464870822836,413.040587111847,505.669464045566,357.056310568137,260.459345045818,1740.84853990059
"1572",18675,124,142.23988353655,236.403600006285,128.219550957459,144.819706393411,170.441655404553,148.182245528702,125.739061437026,852.255684440823
"1573",18679,794,803.98886531542,893.991548195976,816.538303123393,919.004883391856,876.867721944524,850.105307758911,874.312373285981,191.82834620402
"1574",18682,1185,1237.67872374673,1194.5473844812,1295.52737175555,1158.30464478315,1011.91727628991,1319.58137036604,1152.89054920521,287.471474599234
"1575",18686,533,603.831954820094,620.927545636143,752.889153525379,644.369704447354,810.09989264846,609.767655985051,637.840209320309,981.287355497447
"1576",18703,395,362.12004976753,371.504251377392,377.700176384551,378.507517378688,512.01058289551,383.188658187051,348.538121191254,1483.97481305642
"1577",18710,699,356.556187896093,739.965754897774,947.767582281089,2837.02067450271,488.491814743704,323.597111178486,5125.73214028575,1340.05624246354
"1578",18723,913.980000019073,1061.61435060342,796.82628981634,1103.35098733488,860.411126640312,926.586040084257,853.7602661809,1013.49304692442,1640.98308540428
"1579",18724,606,605.908173953856,638.544113149944,691.199566835713,574.496232295225,615.405285362923,688.726873099549,776.211924333315,841.651991288957
"1580",18727,282,293.554480375433,261.975049185719,244.202569288761,252.68322170848,332.41345217856,333.232163556636,306.067492055478,1143.25207852488
"1581",18737,155.990999937057,157.74246332883,160.68811100429,140.892275005829,163.888615754036,208.241099448321,160.709059930536,149.88805886528,1293.69872008869
"1582",18744,635.993000030518,640.16769686814,478.215256637079,976.031868161485,443.150873760252,695.634993911073,558.067019378919,527.570057628234,361.276623743933
"1583",18758,742,683.605512499793,988.828565940831,726.735650013222,1125.25308335756,2880.86767325008,906.607105794207,904.257157278429,1384.65754726285
"1584",18770,3354,3059.10924322014,2581.23707276999,2560.89062087213,3101.35202767076,3264.51479130651,2749.61811466513,2453.73987818728,790.598270916471
"1585",18822,1190,1361.33753966257,1612.60342743002,1934.06859744273,1473.26612281144,1379.23291204128,1540.41585077764,1318.73644009671,891.137159933743
"1586",18828,1025,1125.22580697732,983.6697392852,1034.75478658739,1077.28420912813,1118.48880210039,979.198739455908,1128.39277185109,1430.99241740062
"1587",18836,727.230999946594,800.20909990336,721.705650373299,781.87731155349,850.260551741751,780.873576283433,712.485179870733,709.052565900135,1224.87200920163
"1588",18845,1121.76600003242,943.00951957556,982.324206142133,973.623906379213,1057.07913091667,1116.50855681191,949.443148501325,938.247915220164,1826.06525623207
"1589",18862,1613,1853.90310732169,1557.60919335576,1898.18722829564,2204.164198457,1793.38098385499,1631.86918007303,1575.43395937466,181.010646270088
"1590",18876,870,988.070345388911,1053.17929741279,900.433763329835,1086.77496470603,1017.97574604072,976.684450636265,952.584924787142,1271.90260910197
"1591",18884,2435.6970000267,2508.42532223081,2693.7557413859,2689.91343841817,2634.83358141637,2920.92325149823,2591.42134920489,2510.29837552598,681.876123599476
"1592",18906,1117.15799999237,1106.43899011176,976.766422777324,1047.46862437202,989.835292340493,1012.25481471719,1063.89797082174,1115.75428969062,853.120261768375
"1593",18910,824.172999858856,820.89329953005,823.541525719413,1157.65065121317,808.732751664124,949.775689662168,880.151285518127,854.752801550524,1450.0009569332
"1594",18914,517.882999897003,676.764042409207,447.050263454709,329.379902856864,514.522021326574,647.547084350492,417.361246426135,424.826517525324,1096.1607492027
"1595",18929,921.422999858856,943.726007101396,1016.92903990606,940.221550787164,918.284619421095,1329.60347973215,795.545607346534,978.366690887334,1794.24287485642
"1596",18947,1304,1359.21669050242,1492.80650468821,1289.06993774727,1381.50511766707,1356.58710505581,1232.24784557611,1370.6174925596,181.486644871368
"1597",18958,1080,1040.60868205131,940.66961063327,894.803250081536,937.279648672968,876.091090664376,893.303422158053,942.347959876873,3212.58226544442
"1598",18968,1003,904.602625566477,1064.18711331827,1078.15898506267,970.145386169954,1041.23306080904,896.148903600675,945.741161815468,639.920089754547
"1599",18979,1486.78999996185,1532.54442253084,1533.64523294851,1581.76153294705,1522.04731197932,2013.049126894,1340.57120244753,1269.47453935393,1563.25236108565
"1600",19000,1298,1207.79457350411,1287.42891712576,1149.41097536118,1147.29814121981,1115.54104892742,1086.85520601868,1166.34444032064,706.262710618472
"1601",19005,1424.98000001907,1496.63653069297,2480.63245329172,1338.55758370751,1337.77202901541,1719.55585287576,1752.85881088038,1405.6429955088,2071.88770015053
"1602",19028,1364,1913.47014824182,1562.42651680363,3222.37423564537,1516.912818957,2083.48516893533,2221.31629057784,1582.19522127374,1106.47530907391
"1603",19047,940,792.533921682674,743.243750217844,1150.42134567963,751.484017117585,902.157323999816,619.102606544998,812.330498646666,1678.04784011682
"1604",19051,1110,1212.15943906426,1156.7689396935,1222.1389592114,1212.05437597299,1651.27258860059,1207.01962200766,1286.60495180704,335.096328077128
"1605",19058,859,901.626051570082,1093.09159918945,866.863796193266,791.339246457919,1206.03669822335,867.393468095103,925.142661485297,729.340121237858
"1606",19091,1344,1302.99534877968,1500.54780027533,1317.40938385768,1424.33974896915,1261.2344874223,1064.77021641302,1406.67281554296,1535.47764086926
"1607",19105,2198,2783.80374997027,2394.78888957636,2768.46148588989,2355.25334238858,2413.06735688979,2329.90972916389,2311.102941458,1036.70679302005
"1608",19143,1194.09299993515,1134.24196743453,1081.64455220138,1190.49650108938,1111.48185933504,998.046534453106,1218.49104832671,1342.09675755055,1819.7462889379
"1609",19145,1654.51399993896,1499.64752106377,2061.05735062692,1131.44015262514,1750.49677990247,1398.33795327019,1975.45486370772,1435.446734006,1246.78897283851
"1610",19157,1760,2622.43043236019,1591.13808887286,2102.40412690588,1692.2159109939,1814.22225434314,1969.94245249286,1629.83419839036,1004.59231295744
"1611",19158,2028,2225.71364613358,2376.0881384166,3015.38858377145,2041.92855198144,2375.99261992631,1953.39556660332,2183.68014227537,1215.95869259667
"1612",19224,861,878.448695156897,938.305960919943,838.972078092366,915.735692146209,817.148207472885,943.682888666117,968.279731913759,1225.27420503099
"1613",19235,1874.77300000191,1200.43315570475,1265.98571807617,1824.46260244357,1460.99067847774,1172.56734464534,1129.33421517404,1120.22218715521,1992.09948582525
"1614",19243,426.728000164032,537.371727411543,426.435439146225,495.473333749391,409.582720211454,420.637850460919,387.455626557305,479.358058134695,929.151839537486
"1615",19246,2746.98399996758,2436.51165181275,2558.14667762204,2888.52606405796,2624.77435279699,2361.20648474238,2648.30533013395,2550.33491710942,287.908125935458
"1616",19257,2154.1890001297,1910.37364961208,1725.75899690638,2702.55109725424,1889.33286447167,1934.87773899035,1959.03493415692,1558.02747178748,1098.54023835361
"1617",19269,993,921.28593266678,947.744782047212,765.609727511804,856.680129190584,917.737744473073,1061.78294521503,906.173582930483,848.829300298804
"1618",19275,867.543999910355,1022.9763071336,921.169605419516,882.438704139181,1562.23031200869,1277.01527828809,1122.66276614872,886.737754765632,900.99510021958
"1619",19296,270.714999914169,425.513974540779,291.023055857298,292.980122288786,297.482397224004,272.960732475302,247.542279201272,309.480009058698,1569.7419213873
"1620",19315,2319.46700000763,2390.89252450102,2037.8097332155,1392.60113768451,1612.20544851227,2596.68495321159,1818.66621698779,1787.46820934493,1854.00055470575
"1621",19323,1882,1764.86725376615,1801.54872522358,2752.02745544103,1570.76413246306,2557.01630765557,1593.06939680983,1614.71242811377,654.514401546885
"1622",19351,1905,2332.9222746094,1733.32371917246,4356.45196846115,1867.26933521609,1888.42034729206,1747.48746701128,1764.55750290207,2264.68724271476
"1623",19354,1510,1417.08216154791,1657.74676806767,1841.63809137851,1448.2282153531,1447.21229641195,1433.6599403377,1548.48263959286,1256.35115708816
"1624",19356,1065.12400007248,975.424433522908,853.879261718788,876.655121621152,1295.59638191465,685.957084131367,841.93878056446,767.370166846561,132.69716158696
"1625",19360,317.022000074387,2160.28299880324,400.997199867781,349.636833198455,354.437253339276,430.368832251263,805.08153384519,361.899433192992,3555.93718636091
"1626",19368,220,282.898842606267,327.892401417973,146.792418686501,309.63655276907,402.42920007627,836.191661315014,371.652380961474,154.856633403758
"1627",19373,1168,998.416927249649,952.395487994594,1320.92035160976,895.739818489385,1437.11511190512,1257.81728240861,1159.27969837975,585.242981578387
"1628",19389,1832,1359.02751241659,3531.11043893442,1754.79943248308,1878.31171619935,2305.06836958154,1715.74856542277,1725.90841191043,2004.15930794708
"1629",19391,1024,895.41479486668,884.057955750599,870.40364577319,895.386164244357,963.595677556329,962.410017660943,853.642523040897,111.404685789149
"1630",19403,901,1129.96496994801,1299.74510400275,1239.69455012331,2613.53067296676,1465.86094730622,979.955703179732,1125.6043938785,2374.75574147444
"1631",19405,1306,1272.81692310083,1136.10911398463,1341.97541251697,1189.14018994239,1293.90341759695,1278.900157862,1159.95226300644,914.93028098053
"1632",19421,695.880000114441,889.774839234953,754.52711881102,613.473245355216,693.968823799611,856.927392730052,766.891713489373,828.554300122756,2036.60972595732
"1633",19434,1792,1721.38753480084,1511.92743214658,2120.87429162968,1393.53750811539,1672.21485550939,1593.24657696139,1495.84420701612,597.23127664692
"1634",19441,620,925.39580477272,1262.01622852617,2366.36601081464,953.755733947352,1173.8918665886,1114.47998674812,856.932276351764,2242.66880910304
"1635",19460,480,455.26398684745,415.425813445397,569.588331913348,529.746164067069,498.255834924297,647.208243263736,580.939562432778,1683.58699369614
"1636",19468,1124,1137.22736470234,1076.16085593379,954.387747813685,1147.2781889787,1118.67774578636,1118.39007325719,1124.10873374045,2606.97485543159
"1637",19475,1945,1614.89420797674,1933.7018486371,2042.07361333213,1842.41585504538,2013.97956637074,1626.2497680913,1858.89101635343,1321.27103511754
"1638",19504,134,107.833274690742,157.686966005642,164.379296320579,161.496146509601,119.631079051452,119.531183016474,155.501586873446,1770.59833431588
"1639",19515,3623.26900005341,2170.49071416039,3270.00899350066,2752.22328347573,2338.6820734832,2888.79951013861,2695.99230846984,2582.51183525158,714.228013908265
"1640",19547,840,1511.08892953605,1682.88161982269,2894.43040150654,1175.58502587618,1129.7403560577,1312.22516031572,1258.77163105744,542.788080073439
"1641",19556,629,856.10883045752,933.95717995529,1111.12531136946,691.814533273659,1465.58560552711,677.812841544834,665.552995818046,555.270071003623
"1642",19561,1365,1699.9437924527,1740.96022446864,1832.44031117152,1576.41924311343,3413.73211620647,1360.98861911256,1666.38913366926,1301.08378136849
"1643",19567,1572,1954.32685309158,1900.88651748186,2012.84095472052,1774.77838152751,2623.44407495735,1852.87098152544,1946.65847840728,1928.18637650185
"1644",19579,360,481.164614564683,406.370518753464,400.06878218391,367.697311885674,442.207443607776,705.316963493253,406.214879498496,627.552960670703
"1645",19591,866,1021.5989833152,933.380279080047,966.898004608861,782.612678202603,899.89152708437,865.703930866627,615.405355719144,1502.94446912299
"1646",19597,289,377.812311681385,375.329118835295,209.687902474656,343.680963994814,337.522334753946,271.984062979,340.606748128969,881.296524649543
"1647",19609,768.180999994278,619.526906087116,614.101399652556,610.86854393178,937.293110542538,630.57378601419,707.789132589351,743.541504291908,1456.07671297839
"1648",19626,1048,1024.01195382264,1062.44759842071,1297.01950137972,1073.11251148058,1195.10802240537,1039.50868763996,977.620472139487,1987.4119464501
"1649",19661,547.089999914169,429.8554149738,474.739111875077,574.551023813058,599.711236728751,440.894055438334,503.92923733255,446.778618015199,1608.87418801329
"1650",19665,2319,2282.80867043081,2007.78408989812,2623.71297213391,2185.79955946286,3133.52790866836,2245.66320620444,2178.65995525771,731.872612978522
"1651",19674,521.901999950409,509.864879053591,747.474658872062,421.002062264005,490.908399888568,696.389906999404,465.695943928238,416.4378209507,1115.61742160234
"1652",19677,681,762.427859132374,893.617423603085,800.10369019967,837.393539517687,1001.02801910516,794.421235766401,784.047732661473,707.016958090023
"1653",19680,1071.09599995613,1140.19776476722,1087.12863332925,1170.53306937116,1148.03837709308,1239.85147813325,1113.99505442307,1068.64071521767,1208.33188008416
"1654",19690,1459,1241.7502642676,1672.36619994517,1588.06347954574,1271.888260718,1759.98060514102,1420.50375839741,1589.71172309233,563.899880615072
"1655",19694,402.999000072479,553.379171963579,348.551210462581,309.984619189099,346.756419962952,332.234510977409,617.080125999661,443.369225359462,2570.56036908124
"1656",19728,702.973999977112,593.356840914606,700.441185799239,896.551501304798,484.253448190928,477.277573161862,369.047840561455,582.217846818844,2034.20901800581
"1657",19730,343.131999969482,394.302518672527,349.082365856867,402.903813212999,395.192030348374,377.129506375343,537.562869784212,443.44434730638,1804.90333602089
"1658",19740,1258,2175.62289514042,1668.98022641444,2026.48488991444,2876.5649250763,1734.56746035497,2260.67435870768,1791.15288889432,1386.79944678988
"1659",19743,1216,1734.06538234345,1377.30747756762,1611.15597569043,1643.6544527167,2154.46678956719,1541.53134535098,1679.33245438396,620.623712606001
"1660",19744,639,868.627491546708,647.3212215766,515.623882066765,620.589103278868,985.91196120056,695.973478482642,599.780337417677,950.029789192957
"1661",19747,415.954999923706,414.079116560138,543.682296601226,282.631815447554,351.237844885261,252.206556370301,704.740392258167,427.224239955343,604.364696874331
"1662",19769,820.990000009537,988.831462863666,1648.98247222691,1470.61873100389,895.524662802118,1828.91549510724,854.100316444618,1035.42079411102,2868.13148551913
"1663",19774,1052.51499986649,556.818781163565,727.845080320029,829.7538745019,918.320219839314,711.960323153888,1344.83514851593,627.697047856645,264.686286854545
"1664",19776,1086,1489.56962902319,1506.197739483,1138.89162680699,1578.21898561875,1428.2964933069,1390.91117918833,1338.18501774111,901.06510232013
"1665",19785,319.783999919891,479.580033634444,322.781128786462,411.542431907409,428.746201324797,513.422683292133,420.958454139925,304.475544811963,576.22053165563
"1666",19790,1026.64800000191,2128.50694836007,1876.73299663177,1945.03862795255,1365.09524392425,1695.30941676217,1548.18969928016,1517.54242352343,858.825686033342
"1667",19801,944,1446.28490744291,1148.8526574299,950.958461648751,1170.32494265968,1099.11197894008,1050.23827698444,1005.90222041872,1235.85252136009
"1668",19812,2244.91199994087,2192.8687486542,2312.92103686547,2542.19291169719,2254.36669387567,2123.4360267272,2418.61794233225,2264.29630249508,1611.70706583457
"1669",19819,822,1012.4472535742,948.568177983934,1397.10443517957,1144.97422290683,1208.50542023099,1217.07441994041,1029.89523082806,942.249455338313
"1670",19838,777,666.374805607862,607.335087612626,925.83479004094,718.795569778676,773.168717427644,751.188005649047,676.983295125647,1997.26981731014
"1671",19855,867,731.749253322812,962.285136908669,659.646553434635,831.507259739315,604.718261373877,683.386099765298,769.185062425629,1974.65038337918
"1672",19856,866.733999967575,540.988400569685,869.325335308017,3033.41747018451,639.149046864073,461.490678262897,680.076969415238,525.104181118039,2531.64325632746
"1673",19859,712.917000055313,634.765013961997,622.475597834844,705.142122625181,591.126192939725,719.595653355075,718.482709819983,690.213667015531,785.720933531936
"1674",19873,354.394000053406,374.752694876536,409.83157677311,517.449342856279,402.138333625067,523.032698636608,396.536739566792,375.111885931908,600.520215234538
"1675",19890,1560.13100004196,1896.85198621652,2314.1637238191,2230.75468447139,2491.25465898366,2119.55564022114,1860.51308042555,1784.01074019403,1971.06387535963
"1676",19904,645,639.423439274253,660.383705532674,540.569778754732,639.062010848305,560.380804527902,663.311797410679,620.59057312784,1873.65677496868
"1677",19919,503,398.331258903008,485.685359019221,309.185463258112,324.938139503582,458.8076960491,777.855536383183,434.562855778393,789.841384027325
"1678",19943,936,1182.44817384273,1125.36375415837,1582.40905932464,1017.86109584133,1036.32139331169,972.773760967671,970.15934951816,1786.67926855973
"1679",19946,618.06200003624,958.423986493495,1337.34261342808,706.491618138828,701.437961367503,496.309573290119,1857.34906510157,550.739939892303,202.9652554878
"1680",19965,1918,2591.13405494929,1736.38129279458,2101.00295552465,1665.48755533613,2032.15239728331,1885.84814767062,1890.30939371117,123.316983922146
"1681",19967,1512,1258.67760902822,1208.52129245857,1386.21554415895,1214.02760120614,1579.87636097435,1213.18980563464,1283.93128455211,1404.16178963133
"1682",19970,1646,1704.81822841258,2200.71734576392,1630.79973038123,1472.49846165119,1771.21535698362,1690.17425781713,1640.97540155048,2021.89755819172
"1683",19976,1247,1558.82932224386,1378.93010129534,1125.52369249508,1422.93024715974,1119.23836590282,1537.73429298638,1214.60673795375,2062.75126472892
"1684",19977,1473,1804.16813950025,1194.02780415966,1361.67276840856,1280.55059539825,1342.78973477349,1249.62156177568,3906.70664231628,220.978319915157
"1685",19981,654,690.613735277295,906.846967188684,820.668395512851,742.162629159959,705.703412417315,630.615794999298,717.231847554954,940.882426265149
"1686",19999,1043.39899992943,1681.58810497195,948.561568497649,755.285424650499,1070.93489244229,1093.76082463296,764.715732463391,1018.42532356486,1029.42187399598
"1687",20005,1634.13599991798,1668.58362680717,1800.76697056662,2263.0433150948,1640.28348452838,1671.94751023297,1804.10791379767,1615.88083156728,1442.47414322362
"1688",20006,2867.95300006866,3453.48952583332,2193.1447084454,2636.45823350983,1802.67099685937,2039.96318614405,2655.99588165901,1914.21655629864,1579.28684889056
"1689",20020,2190.63100004196,1296.37687765313,1425.10717455629,1299.742857712,1352.98340251814,1307.52568903203,1344.92612719539,1319.42504803262,4564.90461561435
"1690",20022,1296,1257.24189405034,1110.76654684609,1275.86403847875,1056.64379295118,1622.87632917129,1060.61462059208,1053.08716930261,350.238467443241
"1691",20034,1139,1354.88745564903,1365.07649577195,1306.83919240649,1272.79038901892,1603.27026275582,1430.92018405387,1440.04685259642,39.532593148624
"1692",20054,1363,1387.04960496929,1717.19601542684,1358.06623603307,936.250659244381,1498.5083767769,1090.54265400448,994.811514579881,2162.48145739316
"1693",20073,1451,1132.49023370179,1334.89797845598,941.268302824675,805.360373662004,1044.40573708027,1086.86430545466,1022.3567407723,2365.27576191947
"1694",20075,1964,1717.9380441564,2217.98220557087,2984.90182232748,1863.70297144087,1545.79395423877,2084.6497695537,1735.94402503452,938.609704051553
"1695",20111,597.986999988556,593.500416154238,636.39348840391,625.387817689715,451.981848750022,432.061184658348,944.532503353896,546.502854823931,1469.19731620921
"1696",20112,532.993999958038,503.862851274336,397.252022485037,558.099206509487,544.2289956571,871.100125371879,517.103339795265,720.119813852089,1050.89339465778
"1697",20118,1751.1210000515,1881.960182366,1969.89426790511,2438.63831358523,1757.38673478833,4023.24394328565,1719.113671141,1864.28071698954,1347.88228067807
"1698",20120,287,118.135611069031,183.782269585238,361.132528290459,168.62165254078,306.496970196546,277.557360544188,214.570165222816,2379.53316912215
"1699",20122,1047,910.147791239703,910.557989867072,1006.39989810257,1085.19901149355,1063.80227291332,1045.29625016838,832.214838109793,1673.18092604839
"1700",20131,2024,1679.35502627978,1702.55590287919,1438.55647447204,3556.24390513523,2418.71615907282,1829.97567036928,1528.00938994679,781.697042819893
"1701",20133,802.631999969482,486.011067783861,488.864312089326,573.210468600369,615.500315512848,568.397533173543,569.295846265351,510.082924699474,1911.43571122979
"1702",20134,1201.84200000763,1214.95960504539,1401.13371373181,1083.05809248329,1310.7480729713,1781.1514512904,1167.45952720443,1171.08379005547,2030.99487887601
"1703",20143,1430,1373.20731734963,1170.98447015211,1325.19721857491,1522.41750905042,1731.23051518872,1257.76010437276,1344.27642789911,876.154187560176
"1704",20163,753.683000087738,783.817866074635,1302.93115042297,651.525725804723,737.758059495456,1316.77479257871,864.431836038961,699.900399092734,1347.67278575105
"1705",20164,728,682.282262183748,613.291122964616,653.591707848736,629.326035231248,703.396793610508,522.269418875397,655.776215272259,2033.03400297325
"1706",20169,139.076999902725,156.422001125783,159.040748021281,189.828976109331,213.932619773173,321.100215185848,159.962451029313,185.415565303831,934.519770752069
"1707",20173,518,533.615699560882,537.975409673688,524.213173909797,505.077916698755,504.221064322387,456.525829044556,539.372082096308,764.66335783186
"1708",20187,2579.08599996567,2185.0120342276,2479.20488874236,2213.31051468582,2568.22084967743,2738.27305602234,2268.0952551227,2209.44840918059,2538.98964474751
"1709",20192,2280.48000001907,1731.517330481,1838.69184538371,2177.51868168759,1970.49615120032,2789.79362245531,2431.29693054251,1635.12294908991,1193.62251416151
"1710",20203,1101,929.103391458253,1277.56808912986,1079.84429183304,1032.03312961406,813.062812621983,795.579103538486,998.720374948191,616.664242904371
"1711",20212,1719,1387.85686309728,1353.04396994705,1316.87318574149,1494.27597644608,1134.25419260217,2297.12459422027,1171.17602935772,853.575666116068
"1712",20228,958.473999977112,841.824137417736,994.927241598083,876.153458822977,838.004247374456,954.943441457007,857.631997755145,792.525591075775,703.656452470791
"1713",20239,1553.02999997139,1628.34592797512,1540.46227285808,1260.90920893259,1262.77492222795,1396.48719399357,1551.14026496883,1363.95232742647,604.948543582085
"1714",20253,539.808000087738,632.121766874715,524.718939466941,403.248126683658,569.778196007095,369.956180390532,500.503157574016,361.955787520502,414.45526246573
"1715",20279,1598,1893.9953632942,2033.13193443697,2349.04959894708,1610.88350984695,1496.59693146236,1799.21074953347,1424.71457629219,294.600333820733
"1716",20294,601,542.819632371377,617.095291168809,617.276322265803,614.823552188312,677.883486065324,601.016583227742,631.645925075814,3179.55991301663
"1717",20296,3474.60599994659,2842.64029396089,3500.37415321008,3503.72040254811,3723.96080184031,3840.61816637126,4022.33285733351,2708.60057962562,379.084715967517
"1718",20301,1409,1505.28773707481,1628.90754400238,1349.48708715564,1491.0451056614,1462.67966792569,1258.36091428181,1335.45219428665,333.721568304081
"1719",20322,1134,1484.22778768048,1239.60377051681,977.002497379663,1335.25182491657,2318.09153192625,1661.32174453643,1290.51390385854,1273.9430630403
"1720",20323,2674,1972.46570769769,1973.53763214013,2233.56382054168,1976.83598977143,2155.36567990744,1920.57542923184,2373.69314986584,1492.80313913507
"1721",20329,1483,2484.2732301973,5683.95882353356,3618.31465203622,1749.30538160317,1840.28790781536,1300.21186473504,1722.66512517237,217.679493141695
"1722",20330,1245.06599998474,1569.79120490171,1498.78567650966,1595.34256224716,1441.89667167759,1721.82843538742,1634.09459516479,1756.7863809149,655.028889763895
"1723",20345,1448,1571.51378416929,1943.94327458034,2208.50306921908,1895.89557233378,2075.32446004256,1955.2475221016,1726.84744705085,2044.21507025768
"1724",20355,909,983.230210610794,1043.67841633898,1657.28716667764,1192.79933732272,1256.34312006591,1208.38793394086,1328.02062755066,1803.02133958016
"1725",20356,2637,2549.34570911441,2129.42921465602,3390.72892146497,2228.86872098217,2886.230368432,2169.87436030541,2497.44220577122,2308.78461765126
"1726",20364,626,716.810178283773,714.466813600006,1014.72629376277,735.180869903004,790.791710371758,634.908078516671,655.008477571318,356.253785469041
"1727",20374,1369,1280.26825755642,1231.22981182798,1323.80016439392,907.167227452948,1324.44500374135,1039.35347980199,1207.98132977427,5134.12765906965
"1728",20390,2543,1607.52889697045,1425.13677357111,1465.45246933797,1363.64076988779,1198.90767190039,1463.12768910084,1291.12211110682,82.0623134833987
"1729",20396,785,789.031708579051,1671.97119732619,841.154248160832,779.279423037396,881.500268979313,789.501986133892,903.480291002163,889.963487146228
"1730",20399,1546,1248.19786559832,1399.03718437003,1305.7955548184,1399.44788935689,1240.46807112849,1283.91963553648,1379.69817835647,2051.69785651905
"1731",20420,958,921.759264935402,1023.94852257207,931.753812406838,934.236212028979,932.200609361655,936.768343788851,848.400910007304,2174.72191745736
"1732",20436,921,940.852751974832,937.665812080679,923.215560813229,821.76740622552,1372.92825257783,885.863685446284,749.803426649363,653.867136059338
"1733",20444,1062,1034.64145803582,979.918584432109,1077.23457047441,1177.51617453149,1074.48708458025,1024.45670758915,1040.76202329903,465.727808498917
"1734",20446,1037,1364.44485890007,1033.51764103135,1019.76599171226,1148.9787012359,1055.19784029941,1299.23133958526,1043.78505864854,745.299293756384
