tripID,premium_trip,eta_min,distance_km,duration,distance,real_price,strike,premium_pop
6028,3.17912231744202,34.0866963707901,32.716083,1810.39,32716.083,41.9681563666667,43.1813505749449,0.946983083561294
6044,0.335398195677169,2.22302214472653,1.430568,183.95,1430.568,5.40791953333333,5.14664806486523,0.434505638156444
6050,0.234147065924768,20.0832798337048,25.50656,1171.25,25506.56,32.1773623333333,32.3517207484485,1.12887876219315
6059,0.436908278225723,16.5042954625404,9.029499,1053.89,9029.499,16.7416474333333,16.4128806933875,1.1077763638629
6075,0.209567694407506,16.8953770257859,13.928274,883.78,13928.274,20.2716432666667,20.9430134779936,0.913151271160121
6089,0.300328455183398,14.6701446390785,11.172636,951.67,11172.636,18.1423340666667,17.7731172381143,1.07168270802085
6095,0.12488920925098,15.0562800029052,20.922042,948.39,20922.042,26.8998528,26.6672846009006,1.04190791826389
6117,0.182066172891694,21.6039337178201,23.667241,1202.04,23667.241,30.6810569,31.1677363525242,1.27298534973709
6164,0.418750332438986,21.1936683949294,17.636331,1236.59,17636.331,25.4317462333333,25.6127351024281,1.06431710384567
6275,0.304192278297914,28.0161894049664,22.444601,1641.74,22444.601,31.8524642333333,32.0551596155396,1.39674020935437
6286,0.301630925249989,20.0837528985946,18.124093,1211.29,18124.093,25.7400153666667,25.7076470985643,0.859911431036055
6289,0.305691798251005,13.1563478431696,4.162839,583.57,4162.839,9.93166676666667,10.9950229313826,0.946983083561294
6309,0.307180381504825,18.3122254234212,15.667437,1228.83,15667.437,23.6196483,22.9474831812606,0.96345358934212
6312,0.463834845267093,32.4298228638874,31.24341,1492.31,31243.41,38.9993373333333,41.3423140878051,1.20961250378808
6322,0.550468480863084,26.7822135422791,21.26795,2122.53,21267.95,33.27756,30.6136411981065,0.987644473590395
6326,0.32378667600073,18.5787892734324,7.594769,897.65,7594.769,14.6431504333333,15.764716774764,1.06431710384567
6330,0.12655243007171,8.14268560743112,5.852875,471.03,5852.875,10.8712425,10.9618200383036,0.731381973051195
6333,0.750837367682362,3.53035093519688,2.162638,113,2162.638,5.70020753333333,6.21078298991103,0.177386183974278
6350,0.349961330909557,26.8281949267518,15.278513,1729.67,15278.513,25.8572900333333,25.237402127293,1.39674020935437
6368,0.370492383349443,31.186218858399,14.894012,1713.5,14894.012,25.4276941333333,26.2423386461037,1.54641689984838
6389,1.04411306407674,16.9674323614913,4.241442,527.63,4241.442,9.71338613333333,12.2472018320623,0.812885615301491
6398,0.366027582597422,29.5163312719934,29.183859,1444.28,29183.859,36.8975864333333,38.585535794318,1.31553114922171
6406,0.242478910752975,20.0491969745883,18.75351,1474.29,18753.51,27.665324,26.2634100621224,0.979647220728549
6424,0.16745438782583,4.62038794344055,2.443237,353.61,2443.237,7.1958983,6.80123356246657,0.720546085529427
6464,0.31991384634875,20.3337730311883,12.210904,1199.76,12210.904,20.3585736,20.4632832396684,1.12887876219315
6465,0.308825197691689,17.2756540688734,16.182055,989.74,16182.055,22.8475061666667,23.0893022613508,1.14959386181737
6470,0.473911782751527,22.2629150304204,11.123265,1382.71,11123.265,20.3249401666667,20.0824421594303,1.1699422355508
6475,0.172715319322448,8.36267978190992,7.256338,558.42,7256.338,12.5858742,12.2931349323921,0.904495613526603
6485,0.296963491942138,28.7727607176077,22.317905,1752.65,22317.905,32.3114728333333,32.1756703224584,1.18331343810106
6489,0.141555898309828,12.9013202841682,12.129696,835.99,12129.696,18.4060080666667,18.0861356880921,0.762966826213102
6492,0.372034626487887,25.0325851569562,26.361405,1644.79,26361.405,35.3933461666667,34.6553658986564,1.327436651158
6505,0.224296890464741,9.73597120649456,10.663601,571.31,10663.601,15.7190092333333,15.7853919740133,0.913151271160121
6508,0.691532649370083,27.9366002178508,19.912132,2087.15,19912.132,31.8745271333333,29.7512648675338,0.822505898274634
6511,0.180910466103693,9.69494758721354,10.876731,615.6,10876.731,16.1396579,15.9644916520362,0.752585841462099
6515,0.469972174070917,12.4762599455767,2.936557,807.39,2936.557,9.9844163,9.68054188312877,0.639574981878148
6522,0.447316701299571,21.5399964195378,8.407733,1185.28,8407.733,16.8609063666667,17.4143585900567,1.20961250378808
6524,0.355060768741753,13.9579669215523,8.037818,600.11,8037.818,13.5046045333333,14.7310059456812,0.904495613526603
6539,0.330917097853654,20.8128936216767,12.590518,1062.19,12590.518,19.9894478666667,20.9534632227198,0.971584143524735
6541,0.228630328561736,9.30422950805744,3.159165,666.91,3159.165,9.45895016666667,8.89755964749781,0.614483766408419
6546,0.418441102964471,16.1292040478538,11.915098,1084.5,11915.098,19.4968382,18.8936414548347,0.762966826213102
6558,0.166345306612224,14.9175740090287,18.426047,988.67,18426.047,24.8615706333333,24.3778902427989,1.13582577399142
6560,0.318212371280817,18.0725633955591,13.634723,1060.95,13634.723,20.9228257,21.0437453526233,1.14959386181737
6566,0.57746799759465,34.6433643883641,19.527352,1919.62,19527.352,30.6626534666667,31.4840597603929,1.29746807944364
6572,0.495807353470887,27.4591398578625,35.283875,1818.23,35283.875,44.3196758333333,43.4378208559374,1.24170328781995
6596,3.24152133376,38.5378914516038,27.591461,1419.72,27591.461,35.3375349,39.9490612499972,0.822505898274634
6600,0.144416201627239,25.9373550536319,39.18157,1762.89,39181.57,47.541678,46.4739930666259,1.19653522767009
6601,0.396360005372082,19.1817398263222,18.840054,1015.66,18840.054,25.3736252666667,26.0723879461599,1.37974070934718
6604,0.633154813957279,35.190522826039,14.534317,2407.84,14534.317,28.6913919666667,27.1599473760721,1.37402747275933
6607,0.312668825539042,10.7421952815038,13.126803,778.69,13126.803,19.0073543666667,18.3142032372662,0.930220996476805
6611,0.293527083201412,23.1014702279969,34.042642,1483.46,34042.642,41.4729211333333,40.9698335706791,1.34509733857256
6621,0.409898308477955,16.2749678009587,26.067809,893.08,26067.809,31.2452747666667,31.6762681182972,1.01125683859793
6643,0.473738977365926,31.4498455395223,17.303863,2227.17,17303.863,30.2505217,28.4929288172519,1.23535182270088
6648,0.789022196673503,13.4266634661007,16.770588,838.69,16770.588,22.5967608666667,22.4257948744912,0.904495613526603
6663,0.310506037614739,18.9670612815997,10.497341,1279.09,10497.341,19.2262385666667,18.4973958972959,1.03433030556419
6674,0.652988348556929,32.2673159579885,23.479035,1984.02,23479.035,34.5519015,34.3039994469764,1.23535182270088
6678,0.339019361063156,2.30407863514211,1.466219,136.71,1466.219,5.1959321,5.20386147689405,0.416007476443946
6693,0.416436612923511,12.0398744692277,15.723021,819.01,15723.021,21.5522705666667,21.0530799854606,0.832014952887892
6701,0.345464382833595,15.2130989863593,13.865583,971.49,13865.583,20.6683897,20.3650853857714,1.23535182270088
6709,0.655477793652657,16.5373243298614,16.871048,863.23,16871.048,22.8139648666667,23.480513742257,0.946983083561294
6738,0.645776098771092,9.61052249032284,6.202359,745.94,6202.359,12.6061464333333,11.7313850720001,0.869011276312887
6754,0.285832284108333,7.70936726430088,5.67803,401.33,5678.03,10.3537653333333,10.6701308519333,0.675466464631567
6761,0.59215927593517,10.1527253109478,7.301791,516.92,7301.791,12.4123652333333,12.8889567463938,0.869011276312887
6779,0.294104808649428,13.2722248941574,16.500778,990.14,16500.778,23.1364235333333,22.1350899171888,1.12188873360875
6793,0.238235913325546,9.26660635033519,7.939067,561.77,7939.067,13.2176386333333,13.1878082686039,0.841416550206566
6827,0.567686590891215,39.3219617208249,56.652286,2568.67,56652.286,67.4285190666667,66.3468655334557,1.23535182270088
6833,0.219106826668495,20.2932983472731,25.201548,1379.49,25201.548,32.9787582,32.1423156876547,1.36252913276466
6854,0.189509332664262,6.63762062900303,3.542112,388.38,3542.112,8.3645308,8.41556319499094,0.938639457629381
6877,0.462012586191873,26.4138067964438,27.33059,1434.03,27330.59,35.176686,35.9558111068976,1.02669676724729
6897,0.44162300581705,23.3416392977952,15.023077,1720.21,15023.077,25.5785209666667,23.9266774823165,1.14273055354081
6898,0.745899125281703,10.4098387024541,6.651008,550.09,6651.008,11.9980388666667,12.3829571977608,0.841416550206566
6901,0.402773435905767,10.532882171496,10.44937,846.53,10449.37,16.9481713333333,15.8396264731638,1.10065232621424
6909,0.336694587203819,3.38048113640451,2.104797,277.75,2104.797,6.49935896666667,6.1122664522854,0.517165152782097
6926,0.572310951749226,8.16621181110009,5.115888,536.63,5115.888,10.5468875333333,10.305824861441,0.793295131271539
6934,0.748240608341209,27.4580935824537,34.750514,1721.13,34750.514,43.3379676,42.9574716105607,1.26056568348512
6958,1.02234906254005,19.3073394665571,12.286381,1246.53,12286.381,20.6681479,20.2130181346327,1.18994269690731
6982,0.41095653016062,8.69369951264427,8.259878,509.77,8259.878,13.2377018666667,13.2989370489197,0.841416550206566
6984,0.543868524059471,11.6123525061229,8.869911,699.12,8869.911,14.7650399,14.7527491768981,0.987644473590395
6993,0.195078732234334,1.44640540019901,0.998395,171.08,998.395,4.95246883333333,4.51694117406169,0.517165152782097
6995,0.352174244714489,31.3995960894577,20.155519,1624.67,20155.519,29.7040954333333,31.0438418877319,1.51038893143764
7035,0.532023311004601,11.3835592783892,7.781869,823.9,7781.869,14.4304987666667,13.7025854763007,1.15641643721483
7037,0.354693960781905,16.2108903794739,20.612337,1037.08,20612.337,27.0793499666667,26.7464793176369,1.08626409539111
7046,0.219115087617157,20.3585084059077,25.2712,1311.46,25271.2,32.6899566666667,32.2252176058314,1.37402747275933
7050,0.231986568921792,12.1641421860348,11.453066,778.44,11453.066,17.4996994,17.2486434776708,0.913151271160121
7068,0.77404032179009,16.753973259708,16.111897,880.18,16111.897,22.2183039666667,22.8644390105095,0.96345358934212
7069,0.225853197412535,19.8537835697132,28.514419,1122.4,28514.419,34.6320437666667,34.9876500066111,1.01125683859793
7083,0.22290696819636,19.8489523128756,25.06018,1347.56,25060.18,32.6865553333333,31.8773372169914,1.1077763638629
7123,0.13709864380888,16.5785132106272,18.16,1108.12,18160,25.2392866666667,24.6533390952944,1.06431710384567
7150,0.455637092159295,44.9857205448987,36.7155210000001,2666.9,36715.521,49.9929522333334,50.1595422689186,1.87308387333366
7162,0.315700785205151,19.9179711900831,13.712386,998.86,13712.386,20.6719240666667,21.6857184689257,1.12887876219315
7166,0.380149034867362,22.0133636267124,9.828599,850.66,9828.599,16.4108157666667,18.8398818242808,1.07899803327132
7174,0.353548211016074,16.1391108057017,11.127065,808.36,11127.065,17.3608851666667,18.1874828497675,0.841416550206566
7194,0.391312490220607,20.6964593194725,12.492466,915.68,12492.466,19.1442327333333,20.8291217890365,1.1077763638629
7206,0.323943294642477,22.4284564019221,19.116686,1444.21,19116.686,27.8367690666667,27.3278388845959,1.1148548791057
7213,0.0897958799547518,6.18426325138284,8.30944,447.15,8309.44,12.958771,12.5656176079287,0.434505638156444
7216,0.365490156242251,18.1498041785421,18.547217,919.63,18547.217,24.6139169666667,25.488934595348,0.938639457629381
7220,0.466206529580071,32.3272753915038,31.689499,1713.3,31689.499,40.5425991,41.7120044713662,1.13582577399142
7228,0.403573707277946,18.4860936043193,13.831666,1179.66,13831.666,21.7134094,21.349188417339,1.09348187642427
7231,0.328406343447822,22.5644039318324,18.692961,1223.84,18692.961,26.3168382333333,26.988630118868,1.21609840821084
7232,0.785673285724164,44.3995430727353,26.718997,1960.56,26718.997,37.3466573,40.980955652548,1.54132160790803
7242,0.478839331739462,20.5329014579513,17.62108,1070.5,17621.08,24.5598886666667,25.3941714519649,0.955253835210168
7244,0.175029145911922,12.4839435137278,6.41302,801.62,6413.02,13.0834213333333,12.8117404892556,0.878016815039115
7254,0.530045457071278,27.4999602563892,27.302582,2174.49,27302.582,38.9771888,36.2673114794807,1.13582577399142
7263,0.445315796611902,27.2830340031408,20.645298,1746.81,20645.298,30.7759532,30.2085087409736,1.30953780985511
7289,0.355996356068104,23.6061510892953,19.055951,1340.92,19055.951,27.2484425666667,27.6382627376815,1.10065232621424
7295,0.326462702680209,21.0570569963867,12.512091,1524.72,12512.091,22.3086019,20.9585695688799,1.14959386181737
7305,0.496308814235623,24.8384720518364,16.394893,1282,16394.893,24.5490703666667,25.6253300360693,1.33923632011028
7345,0.407484392164015,28.8936639655878,13.023819,1996.24,13023.819,25.2053437666667,23.8484729293322,1.3567434202899
7346,0.49838274828993,37.6822234095375,24.584271,2097.85,24584.271,36.1347355666667,36.9773331569566,1.4573762152871
7349,0.406514565279088,23.4494114655734,14.209575,1524.03,14209.575,23.8327725,23.2279350543277,1.13582577399142
7362,0.420162992169505,6.61632117829907,3.966318,347.89,3966.318,8.53711786666667,8.79074576527271,0.452247806763302
7372,0.232293927097909,4.13890274386281,1.489491,293.35,1489.491,6.02618356666667,5.79360175059747,0.469319728814691
7378,0.426083291418145,23.3723641658175,14.653554,1571.64,14653.554,24.4783386,23.6036314914034,1.10065232621424
7388,0.407000539582174,28.1648494794584,34.129994,1541.64,34129.994,41.8521346,42.6180979386321,0.96345358934212
7392,0.181793785269808,16.6593654499302,13.427472,927.07,13427.472,20.0445864666667,20.4191280894784,1.1148548791057
7396,0.249181743881513,21.4469754509152,16.449055,1569.93,16449.055,26.0854545,24.6227118897837,1.13582577399142
7413,0.288531827924921,9.30935570570345,6.408999,629.49,6408.999,12.1904641,11.8239993687681,0.663718325578999
7420,0.450483844502028,28.8786695677201,17.912586,1637.66,17912.586,27.7525707333333,28.2437149659932,1.10065232621424
7441,0.656710195415716,27.2049078285668,11.089799,1669.65,11089.799,21.7773441,21.5843405268557,1.18994269690731
7452,0.34001456584675,18.4384273948424,15.295713,1692.54,15295.713,25.6809317,22.6520541924011,0.971584143524735
7460,0.222724137593916,24.9301100950106,23.21492,1219.2,23214.92,30.362628,31.7917621294533,1.36252913276466
7474,0.74829965095983,16.4652859852788,9.460796,747.75,9460.796,15.5480914,16.7889550554364,1.14273055354081
7488,0.327580397028233,25.2912507129796,16.560935,1114.01,16560.935,23.8305598333333,25.9151292210237,1.09348187642427
7496,0.414073626093094,17.6643873071829,12.774437,1306.32,12774.437,21.4163133,20.1429533652267,1.04943081681142
7497,0.500369994577188,16.878458566159,8.388786,985.21,8388.786,15.8101590666667,15.9522295555093,1.08626409539111
7505,0.328739440792671,12.9808338082002,4.081609,686.38,4081.609,10.3897447666667,10.867506580542,0.913151271160121
7521,0.467446977148497,43.4012345058802,30.483114,3079.36,30483.114,46.5148292666667,44.0591852968228,1.60630021407159
7535,0.116025617382337,8.34041745781136,5.388185,517.45,5388.185,10.6928581666667,10.6048959119215,0.709544735897112
7540,0.442942613374685,18.1770771778171,10.932874,1601.19,10932.874,21.2824016,18.6444805251233,1.02669676724729
7542,0.514570104253885,40.0588028331003,33.119824,1815.54,33119.824,42.3581316,45.3960704782611,1.33334953855695
7547,0.348371681486954,29.7591874535079,22.971649,2642.91,22971.649,37.4995191,33.0698322105874,1.26056568348512
7565,2.43250757577448,31.354753646701,21.687471,1119.15,21687.471,28.4709989,32.4086975304773,1.12188873360875
7593,0.596867385179817,19.2748820971363,10.62428,736.48,10624.28,16.5369986666667,18.7070654501123,0.869011276312887
7600,0.456039011697462,20.2800396891067,8.873534,1797.14,8873.534,20.4414039333333,17.4429929036231,1.2791499637563
7603,0.84120090714031,35.7787732227793,44.403995,2378.9,44403.995,55.4245788333333,54.2250151990616,1.10065232621424
7607,0.230176431448413,7.69448637700808,5.210072,488.88,5210.072,10.3849448,10.2443555768725,0.762966826213102
7612,0.612432922284352,19.5883972923799,16.189932,1353.98,16189.932,24.7365021333333,23.8133419606378,1.04190791826389
7623,0.329090995958438,20.8988260604092,22.793487,1309.3,22793.487,30.4488549666667,30.1627743787269,1.21609840821084
7624,0.098398802468231,6.87562001580179,6.404629,471.85,6404.629,11.3720577666667,11.0656083048986,0.560944366804377
7631,0.316603689311274,35.486729479572,24.515507,2161.92,24515.507,36.4038763,36.2348424386673,1.60139546914369
7657,0.405626703331106,13.9988039981246,15.3793,1002.19,15379.3,22.1893516666667,21.3509992394186,1.19653522767009
7663,0.17472423112261,6.13715339128251,6.60833,327.33,6608.33,10.808702,11.0200145512976,0.773208449924192
7677,0.491725353234093,28.4219690630784,16.74238,2134.8,16742.38,29.267942,27.0489524095543,1.26679073706464
7699,0.434013251262937,22.3600840887427,10.360857,897.68,10360.857,17.1327846333333,19.4263973675102,1.18331343810106
7708,0.41486964246222,34.8471264330516,41.139838,1985.43,41139.838,50.4539092,50.998463394246,1.15641643721483
7745,0.245989671944132,14.2986044290188,16.39748,893.95,16397.48,22.5464736666667,22.3602993729958,0.921725649612629
7759,0.389912370218985,33.8020159526478,17.379427,1923.33,17379.427,28.7486893,29.2901092453208,1.51558822024382
7765,0.360199842255885,13.3310967675863,7.297839,748.77,7297.839,13.6067001,13.8706950979518,0.78331617892563
7767,0.334812874139164,13.3433842864555,8.073316,1033.05,8073.316,15.7734094,14.5724335288012,0.832014952887892
7776,0.309813360736079,15.7857418540772,10.039581,819.69,10039.581,16.4406879,17.0992028747639,1.01900604647056
7797,0.513389681171851,27.9415814058237,23.297498,1755.31,23297.498,33.2068498666667,32.7996384358054,0.987644473590395
7806,0.367086067423701,26.6585684692798,22.446525,1495.25,22446.525,31.0973308333333,31.6360287254767,1.07899803327132
7808,0.115412426479326,6.3597938583178,3.021842,418.73,3021.842,8.05309613333333,7.86119389607852,0.532158551922834
7820,0.37694127341481,24.0256760527188,11.562502,1326.72,11562.502,20.4309718,21.0242113763428,1.15641643721483
7827,0.139328817187049,5.44774332707519,3.802629,332.53,3802.629,8.31043776666667,8.28116653139331,0.627154867885082
7834,0.35728338177378,43.2263879153222,52.314769,2424.15,52314.769,62.7780671,63.6534723537499,1.46813190522838
7837,0.81217825727163,24.4503658040079,20.201325,1238.68,20201.325,27.7510391666667,28.9308058992425,1.08626409539111
7864,0.242532588383145,17.047343033279,12.172593,1173.47,12172.593,20.1882620333333,19.4100100403165,1.08626409539111
7883,1.3240719993589,28.1551639551178,18.494533,1244.84,18494.533,26.2467530333333,28.5431805260865,1.24802242933184
7886,0.404377680471246,24.5343870192598,19.702786,1899.33,19702.786,30.7157124,28.5081673759705,1.06431710384567
7905,0.363501686470081,29.3180310033307,18.441387,1680.19,18441.387,28.4482299666667,28.8558379110325,1.20309163416092
7911,0.34963945934437,13.990145181833,5.717221,814.01,5717.221,12.5212172333333,12.6524439063682,0.859911431036055
7928,0.220408643610368,20.5046965834642,18.873887,1467,18873.887,27.7359983,26.5129542408739,0.979647220728549
7956,0.184356593068287,20.4468532957277,16.420072,1277.37,16420.072,24.5478098,24.2865893216756,1.06431710384567
7962,0.458318106734489,35.7902784209963,34.702184,1917.84,34702.184,44.3108056,45.4969519105088,1.40236091701094
7970,0.827285652083526,30.7050679523936,23.171563,1814.47,23171.563,33.3991683666667,33.542977765242,1.41908947179422
7977,0.485846052708305,34.7190632895359,27.489304,2991.98,27489.304,43.3689369333333,38.6732832197561,1.3567434202899
7983,0.103258338823827,10.5028010852842,13.464357,653.78,13464.357,18.6657846333333,18.5437896364381,0.979647220728549
7984,0.688717734172213,24.6718510879487,29.314613,1502.41,29314.613,37.3156033666667,37.2014255372641,1.31553114922171
8007,0.491459473415664,22.2769307800647,24.812997,1362.49,24812.997,32.5412289666667,32.40754584182,1.47880936885539
8010,0.335782848652543,19.7434824965486,16.930665,1189.63,16930.665,24.5540201666667,24.5280780739301,1.19653522767009
8011,0.26731056449084,4.3325926226305,1.906571,245.85,1906.571,6.1561389,6.22901761301546,0.588323415235634
8016,0.173063375765745,12.5122952907765,14.112309,660.13,14112.309,19.2817497666667,19.7498896401407,0.96345358934212
8019,1.5874044573623,41.8037358545568,49.060749,2116.84,49060.749,58.2616807666667,60.2838322149126,1.48941028856371
8032,0.24124506927301,10.7870074380085,5.0832,647.63,5083.2,11.0909683333333,11.0888523057826,0.88693091987139
8040,0.460271125486695,18.2004703236934,17.073542,1013.64,17073.542,23.7733278,24.178333600345,1.02669676724729
8041,0.557098547405357,14.5590197942567,17.421416,1051.64,17421.416,24.2827477333333,23.3625705362196,1.03433030556419
8064,0.191267784250917,20.1834195755752,27.167455,1164.86,27167.455,33.6391528333333,33.8775695684283,1.06431710384567
8086,0.137454499495324,16.6071651946803,18.168202,1115.19,18168.202,25.2831968,24.6696030103509,1.06431710384567
8092,0.183641465457499,25.1461091653159,31.947684,1504.85,31947.684,39.6979739333333,39.7182094412479,1.29139091217287
8095,0.224451566560846,16.2999652538344,16.893186,1015.16,16893.186,23.6188607333333,23.4268566286887,1.05690016955527
8101,0.303902256980413,20.1153436455742,13.512257,1718.84,13512.257,24.2117046333333,21.566787830128,1.24170328781995
8121,0.391629160474597,23.175872528389,14.186053,853.73,14186.053,20.3483860333333,23.1219681838006,1.16319899647185
8133,0.382598799735042,21.5907758608809,12.685365,1049.77,12685.365,20.0106401666667,21.2799690168731,1.14273055354081
8139,0.372135899282557,39.8287915655608,44.913831,2797.17,44913.831,58.0444929,55.9393732853239,1.5964756557685
8168,0.511199315012086,23.8872233379089,16.449924,1454.25,16449.924,25.4885566,25.3799708347518,0.930220996476805
8180,0.406745662690107,7.91517965888844,5.71043,444.07,5710.43,10.6037486666667,10.7630926942554,0.675466464631567
8188,0.397575172315721,10.7685484982747,8.467554,676.39,8467.554,14.2854802666667,14.1290486344652,0.955253835210168
8192,2.54223184025012,20.4752305650356,18.408137,954.55,18408.137,24.6691649666667,26.0846447751611,0.878016815039115
8202,0.384268468406407,12.3375827802062,8.136955,442.03,8136.955,12.7770811666667,14.3179101618639,0.773208449924192
8203,0.501316476265892,31.7089570000544,12.604895,2738.05,12604.895,28.6609971666667,24.3441821700169,1.2791499637563
8205,0.375110520878448,18.8079030289057,11.968046,1063.04,11968.046,19.4336147333333,19.7716913389608,0.904495613526603
8211,1.03827342279142,28.3620910025072,18.650276,1320.2,18650.276,26.7762817333333,28.7474966107772,1.24802242933184
8224,0.276939807969916,5.97357261087716,4.355037,233.59,4355.037,8.29641496666667,8.94134080937192,0.452247806763302
8232,0.279827264590697,13.3958572063129,9.322343,575.61,9322.343,14.5340937,15.712824433957,0.946983083561294
8267,0.392334689221821,27.6802274935072,13.896679,1949.54,13896.679,25.7496344333333,24.2578816229872,1.31553114922171
8298,0.186660120416123,10.9204976023836,6.978722,642.65,6978.722,12.7712081333333,12.8362040567389,0.709544735897112
8316,0.521144896709974,28.5749508005218,22.504902,1414.73,22504.902,30.7338501333333,32.2826465481618,1.05690016955527
8317,0.375352217005695,19.7648660518724,13.395423,1346.75,13395.423,22.1840890333333,21.3529891760805,0.841416550206566
8327,0.341847773187683,29.2448222233342,22.102621,2031.97,22102.621,33.5608705666667,32.1282537892336,1.26056568348512
8352,0.146651501514461,11.110407451259,8.07927,742.33,8079.27,14.2767146666667,13.8855693098903,0.859911431036055
8355,0.409635872953413,30.8366359953839,42.59779,1638.23,42597.79,49.9721993333333,51.067368158569,1.17664683047127
8357,0.411788966669915,21.2512896532854,17.706197,1240.23,17706.197,25.5134323,25.6934770925185,1.22254990392435
8360,0.351080236024006,22.375349433717,18.971137,1469,18971.137,27.8338566333333,27.1803816244523,0.955253835210168
8383,0.301903648182745,15.6513716041998,6.478318,938.15,6478.318,13.8475945333333,13.8524113973019,0.946983083561294
8391,0.609672165483064,28.7904096651676,18.190004,1791.81,18190.004,28.7986886,28.466030596202,1.16319899647185
8398,0.337246886764549,27.4265086875165,18.38047,1679.57,18380.47,28.3902013333333,28.2146406931301,1.15641643721483
8407,0.488823749097368,35.7413382163566,18.649382,2020.72,18649.382,30.3948304666667,31.0342586470705,1.48941028856371
8408,0.246181156392311,3.05348086201887,1.602941,241.07,1602.941,5.85817523333333,5.55922596722585,0.452247806763302
8410,0.503589015474675,17.7930912881526,10.253924,879.97,10253.924,16.9450432666667,17.9143898993273,1.16319899647185
8425,0.464476795990788,23.6990899211239,13.34531,1650.45,13345.31,23.708104,22.5274968755484,1.1699422355508
8448,0.331845500476423,19.8489495453462,10.219832,1596.33,10219.832,20.6155538,18.5210231590573,0.895756320522712
8454,0.334910385358784,25.6990662775187,13.605796,1697.07,13605.796,24.1834114,23.3819269460308,1.22254990392435
8475,0.18162600511513,12.6211681028238,7.018946,761.45,7018.946,13.4212097333333,13.3996135118754,0.971584143524735
8478,0.554466026850586,29.7838650626781,19.872335,2225.15,19872.335,32.5517098333334,30.2880996694302,1.19653522767009
8497,0.31095917334921,21.1235967804878,12.45486,1278.13,12454.86,20.9830456666667,20.9276890019512,1.26056568348512
8510,0.39659492512561,28.1704602641656,19.857087,1557.84,19857.087,29.0902183,29.7742209818913,1.08626409539111
8513,0.330666569573719,20.3232015350755,15.460572,1166.37,15460.572,23.1107598,23.3847072758734,1.07899803327132
8518,0.175380427920169,8.82155377447341,6.072025,432.64,6072.025,10.8701291666667,11.3695041700868,0.752585841462099
8534,0.486764612962554,31.4837971650068,27.313969,2351.64,27313.969,39.9027121,37.5125492211521,1.36829038101015
8549,0.23051090218003,16.539695616916,15.113185,1097.53,15113.185,22.4424381666667,21.899172141244,1.04190791826389
8557,0.474171098065823,24.631746394981,15.753197,1509.42,15753.197,25.1465473,24.9837186824441,1.1077763638629
8588,0.260321684144388,14.8719278096788,9.06043,1010.14,9060.43,16.5434436666667,15.9346846210004,0.878016815039115
8608,0.401733802030139,33.6090777205673,27.399395,2753.06,27399.395,42.0535988333333,38.2482695933759,1.18331343810106
8614,0.293325579042217,12.6951708372947,4.070008,676.66,4070.008,10.3290838666667,10.7685101595613,0.938639457629381
8626,0.354378374978502,31.6416514500245,27.174771,2140.93,27174.771,38.6887655666667,37.4362058495076,1.26056568348512
8634,0.366916395262894,27.3939551210915,22.221909,1908.06,22221.909,33.0280281,31.6618441875384,1.14273055354081
8668,0.45044084198359,24.6944268520995,11.691552,1525.05,11691.552,21.5718218,21.3476691241509,1.12887876219315
8676,0.243490197876608,24.1569265931995,25.098806,1397.71,25098.806,32.9804270666667,33.2475726438918,1.21609840821084
8679,0.573121709290162,39.0626495496762,33.229383,2561.36,33229.383,46.3101380333334,45.1858660603997,1.52076973354755
8680,0.672677671858964,27.4457584900367,19.275701,1756.24,19275.701,29.5920375666667,29.0263160319114,1.1699422355508
8687,0.387959776369528,26.9938245881228,19.645653,1351.28,19645.653,27.8327010333333,29.2191733223181,1.17664683047127
8688,0.222786223302434,9.6847913965246,3.565549,669.84,3565.549,9.8398341,9.38127943292263,0.752585841462099
8702,0.540406946430156,29.916088142709,22.271457,1751.28,22271.457,32.2625913,32.4882986242398,1.07899803327132
8707,0.221538387991301,24.489011195683,23.538071,1199.11,23538.071,30.5496655666667,31.9458573706617,1.15641643721483
8715,0.768423168725743,31.5324095695861,22.214444,2028.01,22214.444,33.6410512666667,32.9380465665717,1.29139091217287
8741,0.495957924647532,32.5667447974836,20.413967,2256.29,20413.967,33.2000686333333,31.6382611872199,1.15641643721483
8753,0.383049197474181,18.0761480206502,14.585917,1084.13,14585.917,21.8986636333333,21.9009311864016,1.12188873360875
8761,0.34577714572831,25.5802630011577,13.460213,1154.84,13460.213,21.2508650333333,23.2140732303589,1.21609840821084
8765,0.337232958694669,22.915721753627,11.211456,1403.53,11211.456,20.5118820666667,20.3641841436244,1.29746807944364
8774,0.867768893863473,40.4569874414467,45.166434,3074.14,45166.434,59.7028472666667,56.3614567068485,1.20309163416092
8780,0.391604488869483,36.0003491817475,30.269993,2018.73,30269.993,40.8430987,41.5731019463417,1.41353528425177
8787,0.479789535538194,26.1659062922577,18.870579,1842.14,18870.579,29.6712444333333,28.2649520505999,1.36829038101015
8789,3.0345001369376,96.3027257936069,65.413387,5174.28,65413.387,88.7758283,91.8958932960181,2.04186831605437
8821,0.283347167672688,8.41448219141355,4.497489,435.49,4497.489,9.46777176666667,9.8262295793382,0.627154867885082
8843,0.403478786017205,13.0351693962735,13.877763,702.95,13877.763,19.2918950333333,19.7008892128448,0.913151271160121
8845,0.380455460039038,27.7513486103201,31.153347,1576.47,31153.347,39.3531073,39.8109303691992,1.25430973577016
