tripID,realized_secs,independent_secs,first_secs,second_secs,full_secs,population_secs
5513,1105.54,1375.10019155253,1374.87633180877,1371.33909082248,1369.4224515371,1036.89486614692
5523,2148.93,2108.94935687806,2104.05973605895,2111.92146689195,2117.75725383029,2266.64476613262
5534,2272.9,1847.51147170594,1847.36088680944,1848.80044172641,1843.44058116441,2122.70763124038
5557,284.46,419.745799088371,419.054707974498,415.710795733669,420.714002182734,229.975240821402
5561,1330.65,1452.87219010122,1467.53005020494,1443.62018840026,1446.01944876486,2116.64560240831
5562,468.31,518.364663775625,517.254456480311,520.239865335757,517.90401788684,534.847687346094
5570,956.93,1194.54450572339,1282.07777239604,1161.80736636788,1202.84025346716,521.598670786103
5573,573.14,460.904440683207,462.173257013891,460.790424900706,459.898561134,568.242873969918
5600,932.58,1022.18396574419,1019.65250679098,1023.36267963946,1025.12545499145,1035.36586741022
5636,2242.28,1883.75975318685,1899.12895998662,1888.57062654316,1890.49871191894,2971.73335912751
5649,1024.03,1263.64416695939,1260.86480356349,1261.73937737105,1269.44499869398,1128.67637631824
5659,485.73,752.884683178361,740.782765341665,750.977245035805,739.074229976101,543.019726923613
5686,1082.34,1268.72679720171,1279.91757433888,1292.14423469677,1330.89767582973,1241.76463174183
5701,330.56,371.122114151446,375.176205782072,371.029304463575,379.158255320256,322.775491331988
5747,1388.17,1410.10490564573,1412.38456020881,1397.47175813622,1423.95992933341,1745.94963631454
5767,1136.67,1085.90090474258,1091.41603728779,1103.32348987907,1075.1165939345,900.211144284109
5770,395.27,397.018748103179,401.485036831376,401.477666323719,400.005578717773,507.609893601055
5786,2491.64,2858.65949173697,3222.82127968997,3005.36751488712,2928.90443915646,2251.55021743933
5800,1042.71,1311.49214668801,1308.60217655976,1321.5157879117,1320.07632591177,1144.96781310779
5811,857.22,1146.91065733224,1163.32255071261,1168.94708412828,1123.7007712823,920.624624099057
5841,443.85,344.237069941976,345.548734355151,349.164050327333,347.089397031696,434.933402474266
5853,1143.1,1264.8895744908,1264.65457683135,1268.30714300538,1262.42485670168,878.082232130552
5867,1209.28,1267.80288763842,1261.21728941425,1262.60794817366,1264.13479057165,1017.22084864626
5876,1951.91,1523.12061191198,1519.64921678366,1523.80461840023,1518.06187755966,2422.85625108009
5896,247.97,238.639670531006,235.114299335874,233.455886686356,235.233127601569,246.964717515845
5897,1126.14,1389.2331335683,1385.5723344665,1418.59344008397,1406.27396063848,2358.7608733672
5901,1200.63,1265.99464450142,1268.85219800198,1267.71143283745,1269.64651319807,960.697663162692
5903,315.01,998.521585370215,992.900686872468,1022.67093546876,1270.88377540611,297.739777437969
5905,576.92,613.020620939594,610.023061623877,611.659824044394,607.189172550185,664.743823898179
5920,417.38,415.939625037256,421.334742835324,418.638550432004,419.667284183329,474.96069161266
5935,2855.28,2759.01386564899,2768.52469951808,2774.65675999823,2796.84831091164,3070.89324150737
5945,267.89,324.143624382823,323.230265514075,325.078796153335,324.167056413266,312.118178529263
5971,507.83,565.127108957838,566.636234684772,566.710945835202,566.098401537503,455.787613169167
5991,936.58,533.247628296976,533.714164912521,531.529297886634,530.970562635242,1089.34944190306
6004,1343.79,1399.38770077818,1400.45523290265,1392.62071812812,1403.83853002479,1274.19028078077
6023,470.45,504.62553606514,516.370897816025,510.857062913503,508.252137207252,527.242915439536
6028,1779.48,1688.25981970394,1687.09464854719,1680.62520675856,1681.49350420811,1201.43086698519
6044,183.95,177.140288831669,177.819792380853,178.496093572667,177.946243609736,223.628036737504
6050,1171.25,1215.53207964786,1214.62422592166,1216.36660555437,1219.31119708268,1122.71063332453
6059,1053.89,1189.30719454312,1180.6161600511,1169.041817752,1197.69829405417,1108.75498578736
6075,883.78,1017.73353517117,1024.69714280179,1012.32678415063,1012.66797344373,955.085641789231
6089,949.65,1021.39033649802,1022.80583707424,1016.74419435165,1017.47134894207,851.581629589725
6095,948.39,924.389931134531,923.058206835452,924.638182927934,925.004631279963,812.38175771085
6117,1202.04,1341.01525351068,1345.08012114855,1344.69948828134,1340.76515501883,1287.08720545296
6164,1215.84,1321.05792720235,1318.65450135919,1311.24776964333,1318.99953388407,1608.6154780106
6275,1641.74,1725.31982059642,1711.04106713164,1718.94105575814,1724.24937446042,1706.4237708965
6286,1211.29,1199.82370032164,1207.6010680972,1197.0061430333,1192.41666329771,1146.99624686736
6289,583.57,789.460497677415,789.189961254758,791.714566166149,793.649976718511,536.742432390746
6309,1193.52,1041.01866679436,1050.03208866905,1052.0598245465,1044.62681170682,1362.67479390696
6312,1492.31,1965.95828288975,1977.12087298464,1970.03649089349,1960.93151250269,1528.45974665984
6322,2122.53,1513.10866377801,1521.21073387368,1519.60059235619,1519.79811208092,2068.95583327134
6326,897.65,1157.52774913652,1156.53888069478,1168.58190640145,1153.46552957985,879.844082886582
6330,471.03,499.498106990121,499.736449834842,500.445194798085,499.169123093444,545.394430622625
6333,113,140.986409638218,141.22360462716,140.865356363967,141.383815133237,126.055275686698
6350,1729.67,1899.86143785558,1889.81592382651,1913.94605355446,1895.04300051277,2278.19245555719
6368,1713.5,1868.89137105072,1856.86133185709,1867.59105401414,1856.8663147507,2043.45583440454
6389,527.63,1191.09453323158,1206.39156947679,1249.34355970544,1191.29285827729,618.86023008423
6398,1444.28,1768.35849323728,1756.32058725523,1766.96154875447,1763.55136172982,1504.90888062715
6406,1474.29,1267.72807283851,1210.87618531004,1224.35127100044,1200.80184928709,1131.91704092034
6424,353.61,308.226106012628,306.378277025232,304.215235613995,306.475936829541,608.110793076353
6464,1199.76,1257.8469155509,1259.06710247742,1256.55007386952,1257.89472901422,1497.13479392334
6465,989.74,1144.833725248,1139.24062688903,1131.3607459032,1132.45030671222,885.58926956502
6470,1382.71,1367.56126064488,1384.92724001314,1374.57344933698,1392.95092057853,1755.29845207248
6475,558.42,516.330822795917,515.013060320613,513.5900017833,515.237467156704,467.575625035829
6485,1752.65,1646.19650120667,1638.47496420117,1646.67264117848,1650.40680634846,1311.57559895678
6489,835.99,821.615560712828,817.897496586638,820.076869574845,816.336979667745,911.888904696524
6492,1644.79,1569.03413076714,1563.14711860277,1560.40055577511,1554.79544788047,1822.88856973128
6505,571.31,662.30153340595,654.045832496473,655.180062551182,649.357334944334,441.549186940168
6508,2087.15,1690.32292200688,1683.09450965405,1692.88200407846,1673.48742073251,2240.74451907663
6511,614.6,644.5649337345,644.430522452572,664.343965804466,660.984879493227,529.27231358958
6515,807.39,838.920184062502,832.094946778018,840.553414475934,840.527301487176,1128.54195559719
6522,1185.28,1395.68835438466,1513.93025989363,1369.86382753099,1503.23797034192,935.723636350088
6524,600.11,759.571409241845,757.673109053006,763.799326593069,751.488494060574,587.502334444351
6539,1062.19,1251.51780136718,1247.41860456848,1249.69361553025,1249.3765361188,1365.77091661431
6541,666.91,633.552316893438,636.758243441625,624.895225824029,615.513063301463,608.313814210181
6546,1084.5,1087.04121782488,1092.97223832768,1102.12171737765,1073.45849406254,1447.66809601059
6558,987.17,1009.33421637651,1006.9341537821,1008.42808127745,1001.80593003888,1039.71288698564
6560,1060.95,1073.59462427138,1070.17160394579,1062.18742794013,1066.46804609886,1184.31005189645
6566,1919.62,2046.98190610594,2053.84982428012,2035.99791741443,2032.56724554584,1657.05133766368
6572,1818.23,1660.28905879616,1658.16386068762,1669.43796406368,1655.77179007718,1955.56660978739
6596,1416.27,1364.85945348245,1364.90086341545,1364.99745939341,1364.85241756196,1348.93771787789
6600,1762.89,1601.15681807807,1611.55769696219,1604.20314006407,1607.43654012517,1762.76465751765
6601,1001.82,1325.67192613319,1324.64625638767,1328.42296704352,1326.64240317008,1039.06267592679
6604,2407.84,2266.38686559076,2244.23227367882,2147.55026679848,2160.14707123749,2051.14542375647
6607,778.69,811.679179765872,814.159224399236,813.423699660949,827.369793173885,896.294979789663
6611,1483.46,1509.22012463029,1509.1027395916,1507.76397792926,1509.91632430216,1434.34376647574
6621,893.08,956.156008012943,956.099341261341,954.738730093126,954.782797094278,1014.71985400056
6643,2227.17,1860.09228071685,1853.19275150062,1852.82936139197,1857.61895262741,1859.70257763204
6648,838.69,910.793235365764,912.203010185777,913.655101900794,911.70999854888,877.211970712426
6663,1252.86,1145.41244222334,1148.76376971327,1138.67763439487,1142.81143825025,1135.10233972061
6674,1984.02,1930.22272466119,1913.77219389242,1938.37032972166,1946.37509217487,1362.73875821581
6678,136.71,155.933046742596,156.128869767825,156.051431560473,156.056774730272,119.459909128513
6693,819.01,654.006552980129,653.205183420662,649.572288353457,652.150312461621,545.733285090301
6701,971.49,1399.13571886398,1388.31483031612,1386.29833974527,1380.19592782486,1014.09149820096
6709,852.4,957.583564282567,958.330648285978,953.310377277501,958.229479526883,773.349324575363
6738,712.94,697.063723734769,695.21940615161,695.741526517931,694.973790056176,718.905070280399
6754,401.33,517.160368033348,517.679881276465,518.826725644917,523.974742166462,463.784303946064
6761,509.42,647.559381132376,645.941012194505,650.644184961518,649.290997698591,521.167501879809
6779,990.14,966.747258693665,968.021380024694,969.250028174817,964.677149513557,856.862513327911
6793,554.27,543.497165080308,539.301431084175,549.071650087401,543.013366453561,580.103045500693
6827,2568.67,2307.94978168187,2304.4979170996,2310.21250756906,2304.48541587524,2327.59672359308
6833,1352.16,1243.49005797893,1240.69545363486,1239.05263223009,1241.05099573555,1409.92483753149
6854,388.38,601.000759836425,606.344279169131,602.544883441223,603.137038777942,289.730024938576
6877,1434.03,1681.38670935166,1674.52787216688,1669.99886434697,1678.95737365548,1216.37600282807
6897,1720.21,1507.99451366796,1510.8490847868,1498.27323659551,1502.28930677225,1308.3818142846
6898,550.09,511.840369972026,509.583803523386,507.322303661308,509.421123378999,540.789741491313
6901,846.53,921.475641373995,918.729978768643,901.101582197653,911.110521687281,953.837679746374
6909,277.75,215.925606147157,218.110175509242,214.834290075656,216.260638099003,169.317325804039
6926,501.2,597.231194231233,597.065969996056,600.237414973316,598.994695874057,422.224553640655
6934,1721.13,1951.27435974263,1952.88652283665,1963.31024416779,1962.71473156724,1752.24277186318
6958,1246.53,1149.16561830338,1140.81795707287,1140.52096450116,1140.86271898827,1244.35335547693
6982,509.77,588.596026143983,596.908870159312,589.022660607724,609.710121226056,519.131083491831
6984,672.69,757.763060258654,760.329117977754,756.211013475472,760.192801236803,880.453033355476
6993,128.18,59.3125036050476,60.7775738514759,57.3363217509727,56.7548586184188,118.120795735209
6995,1624.67,1866.22742985843,1876.23772401291,1864.27261668294,1866.28823672295,1407.26340295976
7035,823.9,2690.11054701945,1570.79191146932,1415.30857971303,1305.69200484079,908.586692995579
7037,1034.08,1047.97708354596,1054.93673290149,1052.55994217537,1051.72628758615,1007.58180631458
7046,1269.77,1247.29597808129,1244.50813006155,1244.18055926603,1241.15811349617,1295.56233495279
7050,778.44,772.967910965044,769.651289982589,769.534462446356,773.879597096409,780.337214853729
7068,880.18,916.094032660009,921.725905363461,921.130085550628,921.16850173339,877.500249225875
7069,1122.4,1228.48142896694,1227.79068032635,1227.46064814924,1225.49839379367,1234.74763902735
7083,1266.24,1266.90812943765,1269.37325510379,1264.70791550782,1271.23945384908,1329.75733538068
7123,1108.12,1009.12786350488,1002.76568429871,1004.17262620146,1000.42139097812,1320.88590464889
7150,2666.9,2701.65730922053,2689.63663538522,2686.89362268792,2670.19634980285,2579.0139152325
7162,961.34,1180.30297564259,1179.26268013352,1177.16613670043,1183.03536679251,984.899466472405
7166,850.66,1342.67097493741,1323.49297742066,1338.72413303416,1314.06274869159,799.655611971615
7174,808.36,976.71851477702,968.89910860247,979.087607233423,972.520470570513,795.998598749792
7194,915.68,1248.57034140917,1263.29944265342,1256.91707476892,1258.76321784157,936.752464430637
7206,1444.21,1332.25808567969,1327.31600421426,1335.35480622506,1327.17791444134,1319.25142270235
7213,447.15,399.086844952653,399.158983276384,397.59477703695,401.754727065087,757.206590487293
7216,919.63,1049.38699240286,1061.97507253842,1060.03311850713,1044.24866509303,763.3395958058
7220,1713.3,1955.75870751807,1957.64604402654,1945.28745957214,1955.55554149061,1417.67721373235
7228,1178.29,1163.782585376,1167.5243384817,1165.01911733171,1164.82686516842,1372.83912892368
7231,1223.84,1372.11825322575,1366.08943189528,1366.58547842616,1382.82832335635,1353.44789013185
7232,1932.75,2679.31291983663,2689.56898380663,2691.95779622218,2662.03514421198,1687.62853162526
7242,1070.5,1208.44066147067,1211.7937464727,1211.50018114861,1209.92490899171,1191.73688036965
7244,801.62,749.71257996054,744.799889074487,846.86233780546,746.207670709634,898.046192160663
7254,2174.49,1541.64983788184,1538.90066401251,1569.18995263304,1584.00551800207,2073.01302323486
7263,1746.81,1739.62048710912,1753.28104933334,1738.33098090791,1747.97770700537,2124.62005760192
7289,1340.92,1428.33725296397,1429.4872733909,1429.06416016914,1430.08059601293,1499.61812522104
7295,1524.72,1472.03904451294,1469.74760126201,1460.42621473536,1458.47895890477,1719.58309254478
7305,1282,1602.99685225815,1614.0336235448,1599.99356471002,1606.30271333929,1611.72767731658
7345,1996.24,1777.98401349269,1769.04317918573,1773.83341988188,1778.04785061685,2248.56532234932
7346,2097.85,2272.01078916709,2263.68514544618,2263.30069344258,2266.38785025609,2299.87015176603
7349,1524.03,1387.29148576887,1392.04666000392,1388.21558882611,1387.4078056112,1196.57734294362
7362,347.89,346.92912124354,353.810136124978,356.077053348372,351.043473526902,464.690010212364
7372,293.35,251.698843578644,245.369429007806,250.487601255454,254.976111600388,207.127552975957
7378,1571.64,1484.39784300744,1490.93207047532,1477.57942313017,1483.72320562764,1401.83492441998
7388,1541.64,1701.21121719369,1709.62075475516,1717.31129064273,1713.07314134229,1735.31132318916
7392,927.07,994.847412985832,992.387607419112,991.684283320937,995.696193425996,1007.66020286697
7396,1569.93,1317.49843193401,1313.93469687532,1319.16243110489,1310.84254652358,1589.82138696266
7413,629.49,513.372170534424,512.032184964775,515.491947087285,514.278578426376,940.530428499953
7420,1637.15,1776.44465396912,1769.49890648021,1762.92284884281,1780.93075225165,1607.00187526619
7441,1669.65,1668.77063584742,1644.95768752674,1686.16503140722,1671.30483603647,1565.4576013905
7452,1692.54,1100.33751087116,1120.66321427972,1117.70937149878,1116.23649981484,2309.20428434835
7460,1219.2,1510.11031760681,1505.22228217868,1507.00779284496,1509.15549076151,1250.55365291828
7474,747.75,957.39077457399,970.80511359949,968.302609100707,959.135718088137,793.710791949288
7488,1114.01,1566.48884156418,1577.98538271982,1587.44174789594,1589.21699137962,1075.9635442722
7496,1306.32,1033.82470979298,1036.73190138604,1031.58826107965,1034.13350327163,1056.6446396008
7497,973.62,981.036169782321,975.742823850096,981.694622360122,989.888467884705,873.280457102197
7505,686.38,829.475352097026,819.795600078073,822.800223723748,823.158742756607,732.057612677581
7521,3079.36,2805.4137237683,2794.71102201234,2791.68269466604,2802.1792587199,2737.89157191974
7535,517.45,512.183670374322,510.731217456582,505.643493531359,508.343824194207,583.922711849424
7540,1601.19,1042.64544626878,1053.85902140336,1050.87931435589,1054.81045665715,1440.48701033219
7542,1815.54,2516.482135046,2516.92829762225,2518.30965314303,2518.29758400007,2187.4021768788
7547,2642.91,1835.28324149451,1841.3062648638,1834.10167591696,1828.8098877553,3340.87157930503
7565,1013.15,1051.7212987638,1046.31945968853,1047.22752846087,1047.64622892932,987.497478019754
7593,736.48,1158.35431582265,1161.91742080156,1153.34192192586,1160.3505927345,822.543170506996
7600,1660.01,1161.6018263215,1165.9654998515,1187.66031685627,1169.17617340238,1225.64554953627
7603,2378.9,1944.51276672175,1953.38713438261,1944.07591194851,1956.82870217347,2262.80812970718
7607,468.64,469.147440842666,465.395816986018,469.192177288518,469.323449023037,523.477829322175
7612,1353.98,1136.79979186502,1136.31613029098,1138.83509448841,1137.20727791896,1003.30869444198
7623,1309.3,1415.25712525547,1417.80707237897,1388.03094816463,1417.87056843531,1385.54767644731
7624,471.85,427.075399176919,428.414907124807,429.18642752285,429.988252063057,531.157958579208
7631,2161.92,2229.79335209984,2236.02752114714,2224.94534290527,2238.17926908421,2397.66917435372
7657,995.47,837.911033988248,837.847883879813,840.216614729338,843.120380235433,1082.88145090104
7663,327.33,362.70496303273,363.31845777317,362.571095675272,362.591379498499,343.887431274915
7677,2134.8,1775.21578620986,1769.92350098972,1784.19386423183,1797.61461139133,2336.82237253428
7699,883.17,1425.08574391325,1428.0111711951,1419.90144564017,1424.05908185252,955.84487565518
7708,1985.43,2080.31893848703,2070.22782546555,2076.29025497924,2064.89126231835,1812.95151188751
7745,893.95,830.307807422992,829.268269105399,826.288712004229,827.367653153317,984.767188566767
7759,1923.33,1985.89758232743,1978.17116578807,2013.0704614273,2005.47018736351,2567.31339510688
7765,748.77,805.517107753819,797.363395297771,799.176212579485,803.79276056227,727.384845489268
7767,1033.05,897.971870560392,916.091512530876,928.212425688342,898.999701092432,600.629155909166
7776,819.69,954.391312904023,955.330247691072,950.424074344795,957.18494613646,872.585369079649
7797,1755.31,1808.7486270853,1804.77235255715,1811.77908977924,1796.73960431522,1525.48569474802
7806,1495.25,1603.26496669845,1593.67354967884,1599.21814515223,1603.37754480907,1860.2050487418
7808,418.73,387.662563750266,384.357051878005,385.700632367603,384.285316736035,531.608612276526
7820,1326.72,1546.48953933397,1537.12460221336,1538.63095747046,1535.20697671232,1269.27811307187
7827,332.53,337.827607183793,339.767870764156,337.723049430389,341.115145746152,349.432593808309
7834,2424.15,2688.79870204784,2685.85548837447,2681.54345872923,2686.58110704156,2386.67872590745
7837,1238.68,1738.90087136723,1742.36305209913,1741.72992902952,1749.0186626924,1412.77677469549
7864,1162.97,1024.20876751517,1016.18584725034,1017.57401874619,1013.57908008206,1055.57144361088
7883,1244.84,1334.51890566995,1339.8137634401,1340.58756869199,1339.55038083088,1301.84104618929
7886,1899.33,1427.34617683621,1435.56897082409,1421.22443458391,1426.5609667713,1783.87840248982
7905,1680.19,1761.90149465034,1757.18688198096,1760.79274385269,1755.03148323351,1507.37584876459
7911,814.01,826.795587976318,841.62808021861,838.055334438423,849.846157746311,894.62497786904
7928,1467,1409.32092137402,1448.16718711691,1397.50945466804,1412.80347753427,1662.43973298968
7956,1277.37,1232.0106456976,1222.10972830484,1227.98547914889,1232.2701299407,1530.87245565674
7962,1895.34,2219.95235591078,2206.77665604509,2191.89950417085,2172.83624996885,1915.23818126147
7970,1814.47,2239.41903407105,1943.75573851417,2042.07836770641,2055.59567907675,1683.79685422134
7977,2991.98,2060.71318064678,2051.68850863037,2055.29910957534,2052.25025974913,3057.04626766601
7983,653.78,645.156400174528,645.210441852253,645.119545391076,645.224926786439,805.147307921307
7984,1502.41,1578.95484116027,1581.52361337397,1577.81319314826,1577.95739906384,995.99089237265
8007,1362.49,1448.29689382858,1440.41610388765,1449.64205355519,1448.09127912692,1458.43383192422
8010,1183.13,1201.59555368607,1189.00642886043,1193.5849821265,1197.8473663191,1277.7241700486
8011,180.18,368.722407166003,366.501131829396,363.825263387672,363.101593040041,183.434109296614
8016,660.13,761.856847675209,761.490614644579,759.249646168401,762.408274236549,717.813004461312
8019,2116.84,2163.94629915859,2162.98245925798,2163.65435675095,2164.72842058368,1841.42821252049
8032,647.63,712.753687388113,723.763808430968,734.331143110305,730.584417025289,536.18145500789
8040,990.01,1007.81340984937,1014.4349392667,1006.07710837535,1013.8787396174,1077.17227486268
8041,1029.99,864.383012928305,864.50281998403,863.750312328251,864.366849973877,1131.67736388633
8064,1164.86,1251.43748691612,1246.35171293965,1253.6551941044,1253.73928824929,1070.51644617098
8086,1115.19,1001.73783236597,1000.58259698825,1001.47908247782,1001.83562602246,1332.17490024537
8092,1504.85,1522.33710072821,1526.51836688707,1516.24931414194,1523.1368144667,1760.36860951242
8095,1015.16,994.31825917023,987.341782543084,994.327857081655,994.699269557268,1209.96987552935
8101,1669.65,1178.56071201613,1174.03136945572,1174.01323781065,1170.19271099154,1456.49436247514
8121,853.73,1366.88972910584,1369.51848681372,1368.13661491977,1358.41921657015,955.52091575212
8133,1049.77,1343.30841011555,1349.48437705915,1346.97800664442,1325.43804592956,1125.08730532288
8139,2797.17,2614.68039627656,2613.88808451045,2611.50915136946,2617.06757854145,2329.20891715071
8168,1454.25,1588.18982565584,1551.62307333809,1566.55957075768,1561.23183919434,1393.35668384742
8180,444.07,503.032321154718,505.012137464513,505.530475756022,501.696924880713,574.780157368453
8188,656.71,610.930142327987,605.522824337269,608.043064452532,609.239106314727,663.003594864315
8192,953.05,980.938971278818,975.025365901307,976.167539335583,977.766194948506,832.348518338809
8202,442.03,754.262168233638,737.315116143658,746.405192466063,740.483243586223,489.669910887478
8203,2738.05,2043.67367979046,2017.17269019774,2040.0094556038,2029.8343959648,3126.14629805183
8205,1063.04,1107.23195158927,1111.85809155061,1113.36573198025,1105.0483902691,1165.41832200125
8211,1228.86,1469.5942229196,1472.22780828679,1500.05071198443,1485.49904411588,1261.35626295732
8224,233.59,334.060162675129,334.836287168629,334.862365990464,336.812256493247,219.347021723491
8232,540.75,852.383212881301,847.492375389148,840.800517011009,845.385728440712,501.880965320996
8267,1949.54,1768.00556912593,1774.91589101941,1765.59293476264,1780.86242465229,1588.23085202574
8298,642.65,651.068819069606,654.031718086779,645.877417349105,650.786823083594,670.214250053754
8316,1414.73,1723.05520883949,1724.78743832253,1714.90099172998,1705.10823810629,1418.63724374523
8317,1346.75,1175.92998520566,1182.17690592294,1181.77207821412,1161.37422246959,1068.71880699949
8327,2031.97,1802.92623436498,1796.95458807546,1805.94769828827,1814.10770718701,1893.62671898395
8352,742.33,678.523120472961,682.119281261418,674.953524989448,680.214848950511,734.778355898423
8355,1638.23,1841.296499629,1843.42428381724,1844.57396996777,1841.1599475472,1756.74140816984
8357,1240.23,1229.9702332685,1229.45940126387,1230.15414153507,1231.16130223339,1153.79593500983
8360,1469,1344.73991406976,1360.12689150449,1363.96346194922,1350.24008162124,1701.65413632882
8383,938.15,928.51385660163,933.441646862536,932.101908474487,936.054572159842,1125.56834350844
8391,1791.81,1719.74615880741,1726.31027554362,1720.2175652138,1723.69313357857,1889.84213185589
8398,1679.57,1556.42728613062,1559.6881245067,1554.10692517933,1558.99777902383,2056.0941845901
8407,2020.72,2100.77082550876,2097.4023540864,2091.59332032483,2101.0537408587,2347.93509345823
8408,241.07,330.234651430955,301.36559062665,316.629995311953,291.373039750267,205.559670717456
8410,879.97,1063.8491214947,1070.21106656454,1062.90465778652,1063.01149827384,1019.97348662012
8425,1650.45,1417.10864554531,1412.16247748633,1416.4083451248,1394.40419145822,1467.53942640478
8448,1596.33,1190.67014553392,1190.20978066092,1188.50542149051,1188.70567304834,1837.17182615565
8454,1697.07,1782.29589743917,1736.30332905732,1766.23232219987,1757.55318932514,1608.658661087
8475,761.45,789.007165940447,783.187216483565,786.271544997931,792.18960553111,657.757528885904
8478,2225.15,1700.21454299521,1709.62679683894,1699.0999940018,1697.49070170511,1765.70936781976
8497,1278.13,1276.25594879653,1271.67312946113,1276.46149194833,1270.28211508403,1456.12207704095
8510,1557.84,1840.22293081306,1863.56355936641,1877.1237544296,1874.96055744481,885.0553079745
8513,1166.37,1192.19052235929,1176.31644255356,1175.34653873293,1188.0676855905,1121.66576588044
8518,432.64,696.658022648991,640.056716543268,635.426873094323,634.849572649446,600.403531708527
8534,2351.64,1850.9225330723,1868.11195329136,1851.25616894968,1851.82618791042,3226.91209443879
8549,1097.53,988.074451697879,994.867326632383,994.679184394915,997.243928522687,1175.84204977488
8557,1509.42,1485.18070494641,1485.8878864512,1493.92940667882,1482.28149869925,1485.20357869754
8588,800.36,810.035553048534,815.315318604513,805.717149173952,812.393076480006,873.74440851039
8608,2753.06,2050.87803152884,2060.09080997841,2047.31409518071,2043.56820036801,2354.65991556289
8614,676.66,796.568840704269,805.401565926375,789.861438524845,794.106658367849,666.307692930249
8626,2140.93,1873.76395009514,1878.75625215855,1879.91156082508,1880.11167058554,2032.38428345666
8634,1908.06,1736.66260478008,1801.5340389785,1744.62613361143,1773.07651108002,1815.92006018703
8668,1525.05,1490.25316102382,1485.92300313089,1485.21211721135,1487.82623786441,1441.87036910743
8676,1397.71,1432.61539096584,1427.52924941386,1429.85423180095,1429.28586906429,1440.47751521684
8679,2561.36,2243.11808789094,2250.90620571528,2250.90839777205,2252.33440434094,2261.05379389171
8680,1756.24,1570.4749826495,1571.46384887187,1572.95425329037,1570.00233511671,2345.54613619849
8687,1351.28,1653.60564359387,1663.11980397559,1653.7844599249,1657.07078487674,1772.14790928347
8688,669.84,625.377109954686,618.209909034889,614.703957181951,607.541280047554,846.162046574352
8702,1751.28,1830.96544662328,1825.89841963314,1832.98320835755,1845.82111033557,1555.11258665803
8707,1199.11,1482.18442459108,1478.62664873865,1477.45631609213,1480.18871906212,1209.19887820746
8715,2028.01,1840.04393289601,1834.44487983293,1842.53848369733,1830.55383550693,2138.68861983191
8741,2256.29,1929.58019659579,1916.99032760705,1930.69812663933,1929.72347650617,1971.35376127996
8753,1084.13,1162.63924153812,1166.6728865795,1163.83502299509,1164.37825808074,916.367446821173
8761,1154.84,1574.76160177447,1595.35405669425,1590.68641494816,1580.56429008545,1114.27212652585
8765,1403.53,1417.37569169317,1415.88435671975,1414.12785928193,1420.55282182221,1249.46529386021
8774,3074.14,2402.82909000637,2421.28077126846,2423.15717453804,2405.59135925944,2898.38695648744
8780,2018.73,2178.55924415902,2181.60720382074,2171.88746317136,2193.53452502966,2119.62804031327
8787,1842.14,1593.86194916909,1586.89866798413,1576.23459728088,1590.9001470198,1888.43597423609
8789,5173.62,4481.23065988003,4492.87325093485,4492.33605262389,4498.62713974094,5064.5356163534
8821,435.49,530.500814974809,524.417004764969,533.443820621445,529.195535279568,506.410606714776
8843,702.95,772.848503352279,772.458303497682,771.400048737613,774.698414854644,786.698259518511
8845,1576.47,1862.11148611619,1860.7521859875,1867.7829708577,1863.08547720462,1789.73771351472
8854,906.19,948.766051352443,952.150292212114,944.98715298279,950.071597451077,1022.36871480895
8871,1669.75,1746.24608405196,1751.26461042162,1760.38456103277,1744.87733030708,1002.70063251591
8874,1168.04,1604.20628955113,1587.31689328924,1602.29580342948,1591.32522448333,1093.90804672484
8875,931.14,1222.75697996056,1225.48432154077,1224.94336054862,1226.04565656502,910.348634173963
8878,2350.82,2087.61128112825,2085.6651835466,2078.370595127,2081.50073691343,1685.6849722659
8889,1717.51,1567.38750040073,1559.92767862082,1543.42333930229,1569.34028765545,1442.0677046167
8891,1363.57,1375.82681499842,1364.76346711998,1368.35671262616,1364.55862697211,1382.02996099647
8898,1221.71,1372.85779704654,1370.33540451611,1375.71486656342,1373.64198185853,1455.41149491456
8904,1695.74,1816.22159494565,1831.59164415527,1843.06045909697,1851.24063294683,1446.50930701273
8908,640.62,602.768970357461,607.566179204439,614.944126177495,600.484533838718,967.058791441889
8918,235.55,198.624520872311,198.616689337685,196.853221718753,197.844129126444,163.011159412808
8919,1738.48,1742.18882856641,1746.39959424073,1739.9947574042,1746.10522427051,1767.92841676072
8923,880.72,874.57709307813,877.282646699965,875.777472705149,875.833306143861,844.534364827953
8936,1010.69,1092.41039983516,1092.34313029986,1091.4642219403,1090.26378244465,1268.39875375552
8946,1301.71,1324.23366094099,1322.28935287153,1314.09655532402,1328.96152474923,1247.61383229343
8984,2247.07,2214.56781992737,2220.67670692182,2213.78830787714,2220.30209175633,2541.25459589479
8998,1739.84,1632.68884017895,1632.77085723143,1633.13784841772,1637.49069856548,1632.98776634148
9011,3678.95,2518.74439022307,2538.6496405235,2524.11858037213,2517.30873358797,4041.81771101962
9013,565.13,591.079484572521,592.957559113898,593.992711893383,592.568856288628,619.10798199649
9052,1103.56,1242.77843925002,1246.56729273515,1244.47325069659,1246.21524971965,1232.81411237815
9053,941.48,1044.65893035687,1023.58836152481,1024.42108173273,1031.7527592322,930.226615024235
9057,570.81,783.918587038666,785.688201042738,782.887699570012,786.123213220897,537.274255530975
