tripID,Realized,Normal 0.05,Normal 0.50,Normal 0.95,t 0.05,t 0.50,t 0.95
4973,1093.91,1285.28784699177,1004.03012968772,906.704425708319,926.717646368888,889.351949994085,810.101516343182
4987,2191.97,1538.47121852135,2101.5117550456,1579.64390763084,1574.90212217854,1859.67295941443,2379.39033987957
5020,2364.09,1234.31796315793,1232.69223484327,1276.0533501768,1297.69528968285,1282.12554316352,1482.93397219313
5034,1123.81,998.478109936486,926.457444778925,985.835828220869,1034.75894976551,995.628321840693,719.210657408172
5037,852.460000000001,782.129980683231,848.52906382381,753.446801450353,899.645265597381,779.799859391425,808.124461932647
5069,706.82,599.105097389509,584.754860737548,803.568667213461,515.515109558808,700.245348784513,716.880196504859
5075,905,1416.48548040336,1015.12013955926,864.67508137555,1239.33841617209,1059.62776225939,820.567826470243
5080,1226.18,1155.77980905803,1116.93766999245,1113.89632077448,1108.03247544716,1254.81362422025,1803.34268982376
5089,203.43,197.283412626502,203.184457516899,194.900319189279,191.263670964454,212.253479119878,220.392092921129
5104,1179.1,1154.85688053898,1245.63834812853,1491.11931539776,1116.64567679776,1251.47320627028,1335.40191658445
5107,1407.08,1548.29763655948,1525.37519907129,1577.56798106637,1513.88546119654,1624.724612065,1872.64426313436
5108,1392,1281.02216182668,1152.53810711653,1457.13640363396,996.409736052574,1121.34371719049,811.162719236669
5121,900.07,843.635209524123,1237.87225044458,839.891220012477,809.650984766471,764.727844483687,1040.93242037889
5134,1477.7,1428.26997980454,1498.6274425066,1589.4876719017,1432.20126045638,1443.63849467948,1448.40295224861
5141,1066.78,1084.07048952693,1069.64946036917,1149.67949384451,1076.23951064764,1014.46753288193,1034.32509984074
5163,1733.99,1746.20419759423,1982.26642333665,1726.31110189607,1806.98532073741,1766.54874628353,1699.40099910118
5168,1467.72,1332.0005537538,1330.35666736337,1626.61839776525,1524.89159627838,1511.36648510696,1128.90348451886
5182,824.01,799.719097910946,1323.71261903696,857.151694735138,1196.66276447617,1061.57922720488,786.63521661922
5200,1044.07,914.702006808645,945.666813799365,1052.41834451928,1068.55763246748,3671.68544019077,1160.71412306598
5203,1674.25,1597.28555458458,1885.88972790471,1611.04208706183,1666.00319610469,1131.51864845184,1328.78857888591
5217,1773.34,1623.55316833379,1552.64707045423,1492.95856265306,1381.77113128586,1260.44711371113,2351.84014051801
5219,657.02,943.64705322214,695.951142517183,717.419273063448,779.217131724643,718.014602960563,870.632796547069
5232,846.23,1394.26439961606,731.696477133676,1404.3987520877,862.753188949958,980.774064288964,2800.71100646423
5242,1652.46,1942.74331575766,1777.74512018559,1598.43809390702,1700.5830484285,1711.98478815213,1596.69242918993
5270,959.81,997.004950555327,1005.52221390992,1255.93297931082,846.726561647758,982.514209260024,946.838486425142
5319,1521.24,2590.37652622527,1652.75099169785,1713.24644276591,2033.47121356634,2031.78201975524,2045.63482664068
5338,1020.4,1385.66589350232,1408.58229445912,1076.19614589024,1073.10277008264,971.001802341019,1305.33367810333
5370,1484.35,1287.06307058121,1098.15542326502,1982.97459325655,1777.2569137952,1501.29820352589,1546.97316906027
5385,1385.1,1722.42634301122,2026.69364557126,2029.48382087778,2183.5485861826,1804.3611142375,1815.21371800129
5392,3011.98,3855.03198702751,3582.00842059208,3453.28802817253,3489.73323643925,3455.34877161153,3249.75874788459
5402,1113.15,1386.07699132611,1269.93396585057,1182.31712018466,1250.17330555844,1341.57835363145,1082.18614045563
5415,893.09,1358.75784375254,1292.37886306937,1204.77463309331,1773.93601700544,3369.56721872805,1032.67751400686
5449,1319.41,1334.19212914633,1171.03147884593,1743.99334317171,1244.89030529065,1581.83537594953,1452.25144790444
5462,1425.5,1707.8029801912,1991.85584581658,1684.33422986298,1477.70123992657,1652.23054696349,1748.24908530982
5471,617.03,455.912137774438,686.906994131693,567.647336919331,2500.13291051939,487.764768889514,1837.93404007159
5477,887.93,896.950893695451,1095.8590455132,1118.45627012161,1175.63411085996,837.770319340336,793.452538623963
5480,2029.56,1606.27454949924,2285.51386743238,1669.33359083871,1701.8818094181,2063.15427200817,1530.97352372415
5482,542.72,488.099300531609,400.726203384236,471.488746084855,483.469474806758,848.820123851158,357.676419497535
5484,745.93,893.278189279596,1008.76164919894,1154.91908331313,1506.59503827833,893.841583240167,767.332993608639
5497,1705.44,1953.85350556198,1909.72601265163,3895.12381163038,1960.53551391717,1626.49507545457,1806.35308567326
5501,1020.27,1395.89303246167,1612.68511382191,1138.86903381538,1351.32191436987,1630.09355702051,1758.75737886051
5503,654.74,731.98983419328,880.826743007,639.611855599116,883.563709734592,647.225069237871,905.460927672543
5513,1126.24,1410.8092238358,1264.54780212717,1964.90334941133,1335.66174286845,1363.44487360552,1337.26769177712
5523,2148.93,2128.05059795552,2333.62061166281,2335.2531056492,2265.58316569017,2100.54504223576,1752.47725380661
5534,2272.9,1936.73570818077,1711.47642776919,4162.6461465087,1580.38216808409,1856.68834218926,1619.30568297742
5557,284.46,283.261555484459,311.213100414642,573.519062427145,375.054098336799,329.198685569101,380.863166525208
5561,1330.65,1576.41883380546,1736.18232175174,2091.15417230864,1490.30901784586,2265.08263926196,1435.11169370309
5562,468.31,518.670662310261,346.995638403099,478.208681534428,486.088126642689,401.639037320159,400.264821780536
5570,956.93,726.364389339065,1422.23825736377,1429.68791680547,952.578641115371,930.700331543373,1189.34454513376
5573,623.14,575.688071432292,579.172059121331,518.593772889333,561.532974921611,637.935130467064,618.752050948695
5600,932.58,835.743833338542,930.083512499242,1221.92886188447,981.082384174613,1005.13975675488,1032.95418054501
5636,2242.28,2322.95349402149,1756.68120333082,2814.63616868784,1779.87178431456,1756.28365605662,5675.2347715472
5649,1024.03,1742.36097429815,1208.27170704007,2008.25062930171,1021.30472413612,1320.81476654962,934.080532236175
5659,485.73,586.680099290422,529.632194222966,602.570749464508,532.814842318631,603.802279385585,1123.74722057994
5686,1082.34,1025.28090863802,971.422680542387,862.935609369202,1173.34334016773,1273.61179709048,716.82641429591
5701,330.56,260.758604398805,436.302287258128,322.561623094597,302.754858710957,309.06535829988,366.726067100155
5747,1388.17,1235.08238491376,1301.26439382178,1230.25770306548,1530.79978634468,1379.05326410747,1324.49798979132
5767,1166.75,1533.65804908045,1036.33683553753,888.410164625883,1156.43732115304,1440.29122703324,1133.93992745221
5770,401.27,453.567239784234,399.802263147891,327.31778386262,307.34040705894,328.275967250317,334.281393072989
5786,2491.64,2485.16344397641,2536.08335268173,2384.00355151365,3371.55550602145,2647.1994564544,2358.04100230474
5800,1042.71,1303.0288676536,996.281565671251,1008.72107044504,1071.43334303942,1328.14732372731,1226.33289430219
5811,857.22,893.169042057714,834.494275378149,1032.99317209471,770.234494045133,864.187025039617,634.329540624074
5841,443.85,326.547632228678,376.186115937652,472.499068098101,320.378380492856,292.980670976653,286.939151338725
5853,1143.1,1008.02194073912,1139.41755659528,1125.65757746946,1309.76535494931,1157.72536759654,1070.38422859756
5867,1209.28,1293.42429332649,1152.96098067509,1276.49928822211,1195.02840859231,1204.53542378451,1381.91407995985
5876,1951.91,1492.6665971888,1511.54090888623,1646.98200761523,1390.41350687941,1398.75873095442,1667.7744519264
5896,247.97,240.623053000855,203.67553318558,194.094045036844,190.835223597918,178.763441443391,345.852178415605
5897,1126.14,31.1823180122674,22.7637364896197,31.6573806102824,39.550693566161,29.1356214238443,20.5597335174922
5901,1228.27,1196.56904828288,1174.86496720001,1147.88585134909,1366.4015368727,1324.47708612664,1418.8473602508
5903,315.01,708.144325979565,344.054116500596,503.252328959047,295.350666645568,320.454861010999,448.012040813559
5905,576.92,472.48770483106,513.380115720733,998.365001742687,605.111922033237,547.313154735011,415.655481611998
5920,417.38,495.241860626874,432.607994505,403.473375733302,526.10980511573,375.053590596614,705.737029109816
5935,2855.28,2646.7887215715,2662.03373520831,2243.46350283815,2420.23895335079,2379.46187669877,2236.78810952021
5945,267.89,347.674002236695,268.140282420076,333.762704309466,305.96635834325,299.174084467793,449.652990439448
5971,507.83,603.29418896841,589.348270040345,688.580775552543,516.117886837866,648.376396841593,565.293965360889
5991,936.58,555.900833664996,669.261784917801,613.963656241405,482.584900901669,599.142198233215,578.514016312441
6004,1343.79,1348.61390484161,1404.77533858371,1163.92190753553,1425.11048380372,1555.08601127807,1592.15273150309
6023,470.45,497.746486622099,445.183085805954,525.808076412628,467.729292119402,468.151902083002,607.605900366601
6028,1810.39,1603.76196394057,1556.54235749247,1671.07424250129,1757.23104064164,1586.81493731051,1525.83107151195
6044,183.95,167.409738928327,140.349504410467,184.719805987656,194.599569843923,236.080156235197,169.982598153559
6050,1171.25,1493.06416987789,1331.29493932324,1422.16384958792,1212.28930727223,1208.07894470386,1466.73408884987
6059,1053.89,1062.72741623215,1045.12170957783,758.780036049167,1057.11942125667,1268.68364354869,1178.58515404835
6075,883.78,895.510401926079,1375.26532930838,871.628863869257,1039.36700508908,1062.23251403362,853.07051226263
6089,951.67,843.462551530599,1600.43835148656,2297.95599674821,931.694928319742,951.577736079782,1106.22778053715
6095,948.39,973.857107899676,855.380528691656,1140.17519804855,958.03337467515,903.59114683855,1165.74411001799
6117,1202.04,1271.16936862229,1304.28983824771,1217.74097661902,1268.68583286567,1262.65748613316,2162.36047650494
6164,1236.59,1155.88086771224,1264.31478875566,1234.03387711122,1142.37782333208,977.899693928417,1815.42295192421
6275,1641.74,1569.03360861762,1443.78835502631,1562.26133440998,1657.61326387264,1961.05044535666,1663.67595029498
6286,1211.29,954.832450856515,938.936963335026,1355.02382193957,1046.62200059991,1063.97448563486,832.552606323593
6289,583.57,746.879878999425,607.058203351638,822.188623963671,744.886880005401,733.831890735853,680.266165110365
6309,1228.83,1001.56196819357,962.033111190845,1237.58620407076,957.268252466959,1157.03052881314,1206.13453510943
6312,1492.31,1748.05118347613,2080.50066337611,12730.4293550759,1952.63387984979,1669.73757036992,1496.98802087732
6322,2122.53,1431.92195539865,1212.29105907612,1570.20575357171,1432.93001052555,1458.92156592809,1165.53518444392
6326,897.65,1501.82701975586,1247.30182628908,1717.32900549069,1323.90801502702,1104.38496821319,1277.0874868845
6330,471.03,500.174196026711,412.560505285704,430.788834976138,485.809604622731,528.336604389706,385.954635729958
6333,113,120.498588693552,119.20055143197,99.1305559191112,148.607864597443,150.753618869198,167.243058529994
6350,1729.67,2349.31880284592,1772.08977672287,2042.18116376973,1788.90451378337,2420.2439617428,1891.65764516387
6368,1713.5,1916.29434895926,1718.46268651288,1702.37429057626,1918.88873869033,1950.88595760611,1831.42592805471
6389,527.63,1075.10131019336,626.58364634746,2183.44355370029,1115.79224102873,1240.96923350859,660.503042662184
6398,1444.28,1868.99666091601,2406.46084870116,1886.08894607517,1798.38937606152,1679.07723779634,1501.01012286672
6406,1474.29,1285.45205701535,1029.27684137566,1181.11007380432,1159.53096240739,1204.28412206673,975.858764272538
6424,353.61,327.4677953562,434.416811420974,211.235304738165,245.802561086304,279.964642219443,254.688713644862
6464,1199.76,2316.3006155761,978.651768293821,1201.97936567531,1306.09987905797,1304.1012646008,945.156754283436
6465,989.74,1107.05473501336,1249.22395049965,1023.98171827766,985.398481822545,889.30161310709,1473.90111216477
6470,1382.71,1057.47832794244,1795.82860955773,1113.82152757821,1071.2560748269,1751.83047137199,1214.0369846445
6475,558.42,461.624216798243,439.552799182671,447.98796410073,465.768245862061,415.751948298151,520.526694185002
6485,1752.65,1576.58694516329,1540.44817337021,1518.20698320072,1626.67890028574,1494.06087397243,1330.63390481242
6489,835.99,740.830293882191,723.431655720921,779.448635961702,766.441665070554,807.066886683111,748.266102144186
6492,1644.79,1458.94183881661,1420.75713590716,1448.87425040508,1467.58415102989,1547.52146713991,1284.65399474564
6505,571.31,612.356578869501,483.444073926181,829.100623557514,862.679288350257,554.356752531387,736.825881877553
6508,2087.15,1327.93150984261,1967.95447043198,2087.42083962002,1695.3486666254,1362.77029774389,1168.28497676289
6511,615.6,586.794930623184,510.354255450405,808.136139592609,552.127258556218,627.437433048489,502.840662333109
6515,807.39,533.885912829777,473.403328471904,527.10068131906,936.61660256491,670.309277417897,599.473643017699
6522,1185.28,3351.7115950354,1282.31317964541,1294.0024346614,1056.21458112272,1344.70837055212,1360.54446118929
6524,600.11,1110.13566499224,851.554032512789,705.548935278909,869.94209997462,723.296010338515,1625.34986148302
6539,1062.19,1425.71150957442,1320.4744334858,891.805191693834,978.352485299541,1137.62976675744,861.389056870513
6541,666.91,739.253398735373,358.466210105012,524.914882936367,730.313134651908,660.681729090105,497.596619898694
6546,1084.5,1261.33872530895,1088.75304281954,1047.89519627823,1214.31827878473,1429.34395710917,1056.46476693246
6558,988.67,1034.88093012726,1170.46963130353,1039.77449512102,891.968158479259,876.293115495899,895.971153573558
6560,1060.95,1274.82224861404,899.670861443933,1080.52460821925,1178.26727468582,1217.31842612481,1020.24709363141
6566,1919.62,1781.54303340866,1777.39910855894,1507.26302440345,2897.61744804421,2260.63832316089,2172.6058628129
6572,1818.23,1698.88414911679,1786.0051007609,1760.7169621713,1747.21810354296,2085.83421795182,1748.02117449851
6596,1419.72,1358.53146848475,1425.94374074525,1401.68746353788,1348.69949824506,1405.62188819351,1283.7137976686
6600,1762.89,1537.27524487098,1530.58651681947,1817.35158226488,1473.44381743246,1555.46154427671,1816.38930432434
6601,1015.66,1147.39460966687,1267.08194488293,1185.30827171538,1259.05227805564,1231.38799273562,1174.47881196884
6604,2407.84,2217.45070120541,2119.46638454062,1861.79780677035,2225.28356875999,1978.33829138252,2409.63186812908
6607,778.69,688.660486326894,695.757604629598,739.092777373844,708.591621460277,701.112938217944,743.384013613969
6611,1483.46,1351.03047473955,1432.3772971407,1707.11512328819,1558.64784981644,1506.62232884556,1314.9646687144
6621,893.08,952.84316252348,937.237128599986,919.303506526449,910.397159616799,969.226745846891,1245.58677017265
6643,2227.17,1739.52571435932,1968.20132348633,1709.74626709963,1586.28806254388,1987.64196563836,1900.7718283221
6648,838.69,801.423200272579,786.219036369573,788.458710015029,866.903774345348,866.637966631643,834.593459962177
6663,1279.09,967.161174985828,1371.08984537184,1047.03285321108,1196.04178439038,1255.50431593463,1613.47685408148
6674,1984.02,2162.77209318355,2067.93874661063,1986.92280301574,2161.78223062732,1830.92462851611,1586.59285432196
6678,136.71,216.907231415933,126.753131875484,132.964466740394,124.751259389023,166.062549730497,112.595617339828
6693,819.01,560.297328747169,671.105397831525,650.181252866574,602.867468295737,783.468899856152,745.274114238358
6701,971.49,1331.77253029456,1023.255067332,1246.53035564551,1013.56624990201,1536.57450414998,949.083461592492
6709,863.23,952.514954576791,818.941825664297,863.59309017158,930.995731580746,840.782790614378,918.313436189625
6738,745.94,14115.1915757862,1408.69253785927,650.60514174899,745.833513708514,753.438003364193,1020.73683755411
6754,401.33,578.261818171973,486.961598437002,373.876184615567,505.805796570829,547.824221496808,450.874058800186
6761,516.92,567.861819512983,635.538716027771,538.687720281276,724.140811133281,619.989259729198,497.578615383407
6779,990.14,1018.86546786231,1008.50327386759,872.873206239291,990.438664878235,1169.17012338907,1001.03170663193
6793,561.77,761.545580274319,571.2219333895,524.241729502235,501.081856294915,658.169784386375,536.060662030868
6827,2568.67,2044.91335202029,2446.52504883091,2447.13920386492,2239.32538402618,2901.51577353447,2109.50071459579
6833,1379.49,1267.30212797933,1309.38715037596,1280.64392565522,1248.55590296058,1344.36602831825,1448.26810427725
6854,388.38,444.466292896716,388.093594729398,394.534988616291,484.9472232787,366.7953451228,578.099706988924
6877,1434.03,1793.18851654365,2207.10439619557,2004.9447472289,1866.16326543499,1698.6852572094,1540.91851505987
6897,1720.21,1502.69451289723,1364.64652721873,1426.18608545096,1435.89921428367,1765.81406332948,1125.6828639862
6898,550.09,515.850144340657,504.296016280473,493.805612868592,498.665921623922,558.963237260945,641.675992651831
6901,846.53,1151.03440758032,708.423891441906,1013.65390376979,835.795426457425,1132.84121308119,966.368519327234
6909,277.75,234.276696331985,263.371714318401,208.293949143507,349.070130599397,196.422186462805,197.757301259608
6926,536.63,462.394488450348,484.683914990242,456.184271803623,473.841686421654,475.581634190893,485.106560687774
6934,1721.13,1645.45343452748,1590.95047131757,1507.50265376054,1967.72191258286,1593.52644528574,1774.69275862117
6958,1246.53,1401.11869318024,1259.12863402187,1708.39691843843,1296.66377351962,1218.07321631886,1460.95721604536
6982,509.77,511.853966690424,582.745660498979,708.511069877413,633.990836079565,516.006790580668,699.860668018221
6984,699.12,647.548255107715,920.725844923663,765.414770352069,748.154539007488,517.020777422874,583.764284829407
6993,171.08,123.51017974147,125.038249696012,124.026201538169,118.316592571912,121.026460169246,118.621634768686
6995,1624.67,1764.71308296633,1857.88093016636,2322.65480724032,1636.48907181099,1800.29229582059,3096.17807475702
7035,823.9,940.822361601005,1011.22578725643,949.143598932337,1889.40299029858,1059.63297614356,797.222843263492
7037,1037.08,967.34132088124,1044.12567494941,1078.07400283368,941.22014068151,920.329782248002,1136.69675432363
7046,1311.46,1356.1478291552,1353.65780382389,1298.94950066409,1267.83895492582,1290.89711158556,1236.96321548132
7050,778.44,728.414339718336,1195.63039921741,2037.41659355355,715.834966180269,704.22923237832,665.104294492705
7068,880.18,1064.24764518617,1430.83181109908,949.314783995031,925.547463085666,933.243239324828,908.006660185487
7069,1122.4,1128.81399007462,1202.15840686691,1327.86157104944,1320.59713939589,1055.30487388906,1011.06097844608
7083,1347.56,1356.25807147132,1257.55134844974,1242.67300732792,1307.04908899661,1233.42242217669,1431.66148081213
7123,1108.12,980.439524237887,965.687800338111,1214.65384463213,938.253159691904,974.184272985314,1208.17319102773
7150,2666.9,2593.73888685307,2890.74291340838,2476.39890858418,2478.38737546024,2761.22317313228,3516.03986703833
7162,998.86,1020.60555636407,1289.54367925895,1253.56194428861,992.954263598097,890.899271171426,940.814119617474
7166,850.66,1112.93045595198,1217.32382008685,2065.04907758093,1511.75350628215,1486.69437741085,1364.26390787315
7174,808.36,866.604240762376,1002.36071699462,888.550089195299,896.475153340049,999.230084073726,1140.25979391979
7194,915.68,1343.18680731346,1282.50446216772,1474.09086544447,995.555578220353,1309.88167097426,1077.2423780641
7206,1444.21,1126.62795922258,1435.30942998533,1282.81605274614,1262.88556648802,1144.39225231924,1946.17369754708
7213,447.15,438.084302640865,334.440127811968,460.729879693002,371.122890822423,348.619412497416,270.867640559537
7216,919.63,962.0651767807,1023.83502679879,915.821892283688,921.643402559165,995.449945293461,1669.96735342314
7220,1713.3,1977.6523709065,1957.91350204413,2124.57263610096,1892.67187039123,1719.74594136919,1926.31960583913
7228,1179.66,1064.42270245382,1180.40417602015,1031.34411337901,1188.63679258194,1325.09723523736,1197.74972716074
7231,1223.84,1353.72878697982,1487.82429923333,1246.66867569895,1372.98385910498,1399.51256819757,1399.28259555433
7232,1960.56,2707.70242848444,3057.73902341874,2411.46443067192,4493.22682019317,2771.4556122575,2338.27462476256
7242,1070.5,1159.97777211513,1274.50878776201,1558.17498158867,1327.43965102177,1346.24947708741,1075.57595203932
7244,801.62,749.190423496912,719.53416019636,592.96280446577,882.99631630784,856.93754933256,744.4204193265
7254,2174.49,1544.53239229022,1489.22608366165,1452.40095968768,1416.23612732358,1493.45256683061,1931.53650917397
7263,1746.81,1675.08420686416,1557.44011583494,1682.80243752541,2659.00891056471,1436.12291168568,52159.7931455268
7289,1340.92,1578.54201139423,1208.40721499091,2353.52886868343,1223.46495198505,1178.02703682913,1600.5651186968
7295,1524.72,1283.46895975137,1337.15601883979,2095.77297596928,1348.97082921339,1161.18410659477,1070.03565477339
7305,1282,1370.82718228966,1619.12286788906,1881.03105262003,1487.60665683262,1359.90855508942,1736.37771376881
7345,1996.24,1612.8840102948,1693.19445542116,1432.0470556739,2182.32279396826,2652.35624908717,1833.39348518556
7346,2097.85,2282.97075733565,2060.13789452729,2490.26256137199,1876.88050497383,2274.65089675402,4032.00591081101
7349,1524.03,1392.93006542895,1184.6789450563,1283.97390852162,1688.22649538621,1469.88287598025,1662.02302023149
7362,347.89,225.702473478963,301.097730590837,288.862512977913,419.253507603247,475.802862439996,275.967986383138
7372,293.35,236.162891426571,231.223960365339,192.701020660933,265.212069207623,257.432622315444,263.507452556352
7378,1571.64,1367.97690968048,1585.61668505263,1606.15366890167,1414.26159921551,2533.01211588831,840.397629316201
7388,1541.64,1705.50297422842,1689.93555925245,1862.02788650571,1566.96774069626,1713.18678130403,1477.81731200166
7392,927.07,954.983442835029,1285.13664872944,868.20879386415,980.923704423522,897.375485490458,989.125543687528
7396,1569.93,1276.16494065323,1108.01343603824,1194.64873711116,1657.80734128582,1138.44433353399,1159.13093782733
7413,629.49,599.879079838209,524.102896199466,524.825221345911,482.569201552571,481.969734437704,509.973697028447
7420,1637.66,1675.69430481224,1918.8421401198,4480.31215265222,1681.05630066205,1515.54165948346,1701.96825857335
7441,1669.65,2127.77576390804,1865.8938834068,1700.42497318817,1489.42522526171,1362.36348696639,1318.98157837184
7452,1692.54,1219.02050814816,1180.27199917525,1188.05733748298,1255.59410016875,1101.59488915445,941.509073820399
7460,1219.2,1466.94291269185,1375.64420395498,1449.15106510926,1586.08584039826,1601.81208109176,1937.0647369832
7474,747.75,762.0929570692,914.375120785137,788.37793191299,944.371602513207,1056.96687130594,970.888473283039
7488,1114.01,1417.74569647361,1681.15220955954,1320.13935404642,1922.92049561065,1194.09493551576,1377.0313489501
7496,1306.32,1036.84257592519,1339.32488032956,1253.71497429559,1089.44743745075,964.824156136398,1133.0964659444
7497,985.21,1091.64446762334,1024.05244725549,938.316069240355,839.495181702852,873.204344141183,975.50833898499
7505,686.38,597.908956392415,585.980183712317,1310.23921382274,654.905539021109,467.654089857086,964.2230097227
7521,3079.36,2535.31325962389,2256.10323987049,2947.37097012746,3242.28216716532,3191.91154548239,2463.93775913602
7535,517.45,470.380071962429,333.046307818726,395.564678383963,773.493562782924,662.82323144418,1036.38521020649
7540,1601.19,1057.20163306609,969.827494528101,978.518348189104,902.438382609991,1046.05933621127,1243.69503889538
7542,1815.54,2673.97214019301,2187.32944140197,2317.49212133062,2788.70663316487,2057.47737793481,2289.56668093695
7547,2642.91,1730.501565703,2086.26886373277,2184.05164852007,1930.63307532127,1984.7816720163,1810.91218953878
7565,1119.15,1106.05631466169,1118.21685996423,1588.29128954307,932.70356385678,1068.32275205219,1262.02564194341
7593,736.48,1144.34492120374,1038.37448036093,1555.75591987468,973.708669333468,1044.44149872948,2238.24969982139
7600,1797.14,2006.27310767848,1079.1763161392,1021.34637737678,1447.29653651798,1199.32840921302,1804.53881953879
7603,2378.9,2164.91929258079,2188.86007799761,2010.30948763789,1879.75521464281,1804.60963663581,1937.38235115252
7607,488.88,583.879180359366,513.394129560172,481.972618325009,588.645886387165,513.647143394335,898.766634838886
7612,1353.98,1050.52304153338,1055.57481616148,1431.97433034557,1201.17095333068,936.523589527893,1298.23349743459
7623,1309.3,1335.15135966847,1428.51861712402,1492.90351762711,1316.20306518559,1428.09635442996,1423.23061051312
7624,471.85,387.561950441267,510.92533265649,387.122820356426,372.151745067441,439.621414225175,470.822553333805
7631,2161.92,2279.14366692174,3049.0260650913,2249.5952248988,2343.38835641821,2432.97522679207,2196.90448425991
7657,1002.19,951.242529355504,874.934466682441,847.885865797272,846.916677237477,1775.66244082027,757.430202011059
7663,327.33,368.306364395331,366.603330367492,367.522086038493,365.180409974191,341.717996840308,398.632681294387
7677,2134.8,1480.16352240494,1884.72240018552,2706.01000322663,1465.98053084055,1565.86980456547,1618.12140069889
7699,897.68,1108.24719116928,1292.94884307604,974.656670941981,1351.89118593265,1426.39744982409,1316.42514868498
7708,1985.43,1999.39939645994,2150.47657583925,2315.57485979915,2016.28650858114,1841.41747419594,2225.13045641621
7745,893.95,855.079346484997,834.622258403002,819.305752075716,728.222701975542,840.825548287026,1229.79095155007
7759,1923.33,1941.24407906339,1606.58070822332,2319.56469379748,2376.86651571793,2168.97367735882,2671.31708171252
7765,748.77,836.025480437604,599.861923485354,780.561858921149,674.139520829684,727.4948129067,2710.21294876979
7767,1033.05,979.839350126227,671.879818434518,1126.64446333709,950.00777880107,859.429004527594,535.834479839171
7776,819.69,872.280019194706,1188.96901978034,1396.11321416075,902.094505664585,1149.37259603561,1272.35348133052
7797,1755.31,1485.71603801621,2402.43628256803,1259.86208220341,2174.87236530744,2032.1696413236,2309.30593712001
7806,1495.25,1938.88711422803,1759.00309657906,1719.84722864782,1909.38058401504,1828.86301747862,2124.52497422822
7808,418.73,309.49174129848,420.096074797273,559.646056458079,413.050015429304,448.406343157248,383.616336362324
7820,1326.72,1809.83616032428,1260.85669146865,1687.017215837,1570.88045264322,1575.82642917443,1666.39388913869
7827,332.53,304.129373189665,290.258165638369,343.527841219126,459.626344359986,317.363606754472,611.792480518381
7834,2424.15,2472.86078674975,2423.23696303981,2527.48269778054,2649.41659537609,2548.43259812903,2474.37309117559
7837,1238.68,1523.41849137268,1344.02483216809,1306.7645366651,1403.44849205224,1691.32065808977,1130.39068202858
7864,1173.47,973.698048459069,1089.38734644838,2005.83339030438,992.430244272991,960.824726254094,912.140558161672
7883,1244.84,1279.28675820702,1488.59524587906,1501.98434265755,1351.81832121719,1282.2964012077,1197.42948264604
7886,1899.33,1455.89939168084,1358.75704638365,1625.36187473455,1254.44185445237,1539.41671692423,1203.16174065707
7905,1680.19,1767.12070169193,1998.7894782687,1830.88333256643,1858.349744844,1497.75375076458,1620.14498803519
7911,814.01,1066.40171660569,792.145216097621,573.868157043171,635.207143798641,726.341949035486,504.166993996138
7928,1467,1291.20178541465,1344.43541978566,1071.65218286323,1980.60718065179,1189.92299482571,1010.02811407289
7956,1277.37,1222.57780491213,1266.08576949539,2195.19209027806,1355.96188145965,1427.00629774944,1381.6293047045
7962,1917.84,2002.17191934675,1870.61838964158,2018.55174559425,2233.57538104613,2325.11631322964,1892.50307629336
7970,1814.47,1645.44017334883,1688.47062277548,2080.58473277946,1662.14524958418,2139.36575789551,3346.09260215139
7977,2991.98,2134.43053580399,1993.29040627242,1868.65480899326,2080.70414282711,1640.06019157736,1763.57757037468
7983,653.78,682.824183756798,655.672653326336,695.697577288167,639.208583691591,725.61468519905,819.86416404194
7984,1502.41,1584.33084540511,1604.21955695919,1970.60735113597,1508.64384725441,1423.60805756017,1407.43619416495
8007,1362.49,1377.06022051691,1456.61931232247,1976.28079020433,1519.13984328848,1449.92907518814,1982.08065129856
8010,1189.63,1142.78196966666,1209.92594099931,1273.3240331579,1144.19157770576,1317.68278996299,1112.97112609354
8011,245.85,301.622321125308,390.320173170347,263.589899798798,365.427920207872,5635.77721821008,356.912357337131
8016,660.13,914.521235481206,719.118285056428,1204.12519913442,769.680952578362,661.18203814396,768.940363542014
8019,2116.84,2198.21966061796,2173.53152333964,2308.72422496104,2288.55946960917,2134.46310411389,2127.15578309168
8032,647.63,743.080772440953,851.321373458615,658.816376568881,832.873031656336,725.063019353179,1029.46958609259
8040,1013.64,983.053542547138,988.318221008273,968.169342723953,1256.07891950828,1045.31032263623,1820.02512695033
8041,1051.64,850.643174732266,889.584704605863,992.417749693335,872.022033763343,893.537891043926,856.806792716714
8064,1164.86,1075.80310187853,1411.27655119862,1066.91958791319,1137.93081383638,1357.39547026109,1317.79306746326
8086,1115.19,883.669786762987,1095.3336879646,981.279074018634,893.384721803042,1179.91917107009,886.146040333449
8092,1504.85,1524.65316232163,1589.29043808518,1464.96124372598,1726.44805446288,1436.36829662757,1521.95081738407
8095,1015.16,941.734348364353,1172.81075359137,877.615341195612,953.893105438613,878.90864460998,878.512848711352
8101,1718.84,994.379783338677,1472.25791393073,1075.92941736978,1039.63584721452,1283.56321310709,1656.71988826152
8121,853.73,1494.11140092441,1407.25110053328,1643.63196063631,1886.61334394591,1144.0865039612,1152.27343689489
8133,1049.77,1110.88345743264,967.311513588623,1492.15512448243,1411.22516799511,2912.68024969653,1185.64179621974
